,g1,g2
140364,TOP2A,TRIM52
140365,TOP2A,TTN
140366,TOP2A,TOP1
140367,TOP2A,TOP2A
140368,TOP2A,TOP2B
140369,TOP2A,UBA52
140370,TOP2A,UBE2I
140371,TOP2A,UBE3B
140372,TOP2A,UHRF1
140373,TOP2A,UNK
140374,TOP2A,UPF3B
140375,TOP2A,UHRF1
140376,TOP2A,UNK
140377,TOP2A,VAC14
140378,TOP2A,VCAM1
140379,TOP2A,VDAC1
140380,TOP2A,VHL
140381,TOP2A,VRK1
140382,TOP2A,VEZF1
140383,TOP2A,WEE1
140384,TOP2A,WHSC1
140385,TOP2A,WWP2
140386,TOP2A,XRCC5
140387,TOP2A,XRCC6
140388,TOP2A,YTHDF3
140389,TOP2A,YWHAE
140390,TOP2A,ZBTB2
140391,TOP2A,ZBTB38
140392,TOP2A,ZC3H18
140393,TOP2A,ZNF263
140394,TOP2A,ZNF330
140395,TOP2A,ZNF451
140396,TOP2A,ZRANB1
140397,TOP2A,ZBTB16
140398,TOP2A,NSP10
140399,TOP2A,NSP11
140400,TOP2A,NSP16
140401,TOP2A,NSP5
140402,TOP2A,NSP7
140403,TOP2A,NSP8
140404,TOP2A,TAT
140405,TOP2A,VPR
141477,DYDC2,ARHGEF12
141478,DYDC2,DLGAP5
141479,DYDC2,DPY30
141480,DYDC2,FAM46D
141481,DYDC2,INPPL1
141482,DYDC2,NEDD8-MDP1
141483,DYDC2,NME5
141484,DYDC2,POLR1A
141485,DYDC2,SCRN3
141486,DYDC2,TGFBRAP1
141487,DYDC2,UBXN2A
148355,DNAJC21,3110082I17RIK
148356,DNAJC21,AAMP
148357,DNAJC21,AGRN
148358,DNAJC21,BPIFA3
148359,DNAJC21,CACYBP
148360,DNAJC21,CAND1
148361,DNAJC21,CAPRIN1
148362,DNAJC21,CAPZB
148363,DNAJC21,COASY
148364,DNAJC21,CTCF
148365,DNAJC21,CEBPZ
148366,DNAJC21,DAP3
148367,DNAJC21,DCTN1
148368,DNAJC21,DIMT1
148369,DNAJC21,DLAT
148370,DNAJC21,DNAJB6
148371,DNAJC21,DDX10
148372,DNAJC21,DNAJC21
148373,DNAJC21,EIF6
148374,DNAJC21,ESR1
148375,DNAJC21,EZH2
148376,DNAJC21,FAM120A
148377,DNAJC21,FBP1
148378,DNAJC21,FBXW7
148379,DNAJC21,FKBP5
148380,DNAJC21,FZR1
148381,DNAJC21,GNB2L1
148382,DNAJC21,GRPEL1
148383,DNAJC21,GNL2
148384,DNAJC21,GNL3
148385,DNAJC21,HDAC2
148386,DNAJC21,HIST1H2AJ
148387,DNAJC21,HIST1H2BH
148388,DNAJC21,HIST2H2BE
148389,DNAJC21,HSPB1
148390,DNAJC21,KIAA1429
148391,DNAJC21,MRPS17
148392,DNAJC21,MRPS18B
148393,DNAJC21,MRPS23
148394,DNAJC21,MRPS27
148395,DNAJC21,MRPS31
148396,DNAJC21,MRPS6
148397,DNAJC21,MRPS7
148398,DNAJC21,MTERF1
148399,DNAJC21,MYCN
148400,DNAJC21,N
148401,DNAJC21,NIPSNAP1
148402,DNAJC21,NUDCD3
148403,DNAJC21,NSUN2
148404,DNAJC21,PARK2
148405,DNAJC21,PI4KA
148406,DNAJC21,PLEKHA4
148407,DNAJC21,PPP4C
148408,DNAJC21,PRDX1
148409,DNAJC21,PTCD3
148410,DNAJC21,PABPC1
148411,DNAJC21,PWP2
148412,DNAJC21,RCC1
148413,DNAJC21,RNF2
148414,DNAJC21,RNF43
148415,DNAJC21,RPL10
148416,DNAJC21,RPL18
148417,DNAJC21,RPL19
148418,DNAJC21,RPL4
148419,DNAJC21,RPL6
148420,DNAJC21,RPL7A
148421,DNAJC21,RPLP0
148422,DNAJC21,RPS16
148423,DNAJC21,SFPQ
148424,DNAJC21,SRP14
148425,DNAJC21,TOP2A
148426,DNAJC21,TOP2B
148427,DNAJC21,TPT1
148428,DNAJC21,TTC4
148429,DNAJC21,UBE2N
148430,DNAJC21,UBC
148431,DNAJC21,VAV2
148432,DNAJC21,WWP2
148433,DNAJC21,ZNF622
163345,EPHA6,BAGE2
163346,EPHA6,DEFA5
163347,EPHA6,EFNA4
163348,EPHA6,EFNA5
163349,EPHA6,EPHA2
163350,EPHA6,GPHA2
163351,EPHA6,HNRNPL
163352,EPHA6,LDLR
163353,EPHA6,PROC
163354,EPHA6,RLN1
164381,EDEM3,ALOXE3
164382,EDEM3,ANGPTL7
164383,EDEM3,BTNL2
164384,EDEM3,C7ORF34
164385,EDEM3,CA6
164386,EDEM3,CALR
164387,EDEM3,CANX
164388,EDEM3,CBLN4
164389,EDEM3,CD70
164390,EDEM3,CDC37
164391,EDEM3,CDHR4
164392,EDEM3,CEACAM8
164393,EDEM3,CFC1
164394,EDEM3,CHST8
164395,EDEM3,CLEC2B
164396,EDEM3,COPA
164397,EDEM3,COPB1
164398,EDEM3,COPB2
164399,EDEM3,DDOST
164400,EDEM3,DEFA1
164401,EDEM3,DNAJB11
164402,EDEM3,DNAJB9
164403,EDEM3,DNAJC10
164404,EDEM3,EDEM1
164405,EDEM3,EDEM2
164406,EDEM3,ELSPBP1
164407,EDEM3,EMC1
164408,EDEM3,EMC2
164409,EDEM3,EMC3
164410,EDEM3,ERAP1
164411,EDEM3,ERGIC2
164412,EDEM3,ERLEC1
164413,EDEM3,ERLIN1
164414,EDEM3,ERLIN2
164415,EDEM3,ERP29
164416,EDEM3,ERP44
164417,EDEM3,EDEM3
164418,EDEM3,FBXO6
164419,EDEM3,FIBIN
164420,EDEM3,FPR1
164421,EDEM3,GANAB
164422,EDEM3,GGH
164423,EDEM3,GP9
164424,EDEM3,GPIHBP1
164425,EDEM3,GPR182
164426,EDEM3,GPR45
164427,EDEM3,GXYLT1
164428,EDEM3,HSP90B1
164429,EDEM3,HSPA1L
164430,EDEM3,HSPA4L
164431,EDEM3,HSPA5
164432,EDEM3,HSPA8
164433,EDEM3,HSPB1
164434,EDEM3,HSPBP1
164435,EDEM3,HSPD1
164436,EDEM3,HSPH1
164437,EDEM3,HULC
164438,EDEM3,HYOU1
164439,EDEM3,IL5RA
164440,EDEM3,ISLR
164441,EDEM3,KIAA0368
164442,EDEM3,KIAA1644
164443,EDEM3,KLK15
164444,EDEM3,LGI1
164445,EDEM3,LMAN1
164446,EDEM3,LRPPRC
164447,EDEM3,LY9
164448,EDEM3,LYZL2
164449,EDEM3,M
164450,EDEM3,MAN2A1
164451,EDEM3,MFAP4
164452,EDEM3,MOGS
164453,EDEM3,NCR3
164454,EDEM3,NEDD4L
164455,EDEM3,NTRK1
164456,EDEM3,ORF3A
164457,EDEM3,ORF8
164458,EDEM3,OS9
164459,EDEM3,P2RY10
164460,EDEM3,P2RY8
164461,EDEM3,P4HB
164462,EDEM3,PBXIP1
164463,EDEM3,PDIA3
164464,EDEM3,PDIA4
164465,EDEM3,PI15
164466,EDEM3,PLD3
164467,EDEM3,PRDX4
164468,EDEM3,PRG2
164469,EDEM3,PRKCSH
164470,EDEM3,PSMD1
164471,EDEM3,PSMD5
164472,EDEM3,RIPK4
164473,EDEM3,RPN1
164474,EDEM3,RPN2
164475,EDEM3,SAE1
164476,EDEM3,SDF2L1
164477,EDEM3,SEC13
164478,EDEM3,SEL1L
164479,EDEM3,SERPINA1
164480,EDEM3,SERPINH1
164481,EDEM3,SHH
164482,EDEM3,SRPR
164483,EDEM3,SSR1
164484,EDEM3,STT3A
164485,EDEM3,STT3B
164486,EDEM3,TGOLN2
164487,EDEM3,TM2D3
164488,EDEM3,TMEM106B
164489,EDEM3,TMEM87A
164490,EDEM3,TMPRSS2
164491,EDEM3,TMPRSS4
164492,EDEM3,TRA
164493,EDEM3,TRAP1
164494,EDEM3,TRAV20
164495,EDEM3,TRIM33
164496,EDEM3,TRIM66
164497,EDEM3,TXNDC5
164498,EDEM3,TYR
164499,EDEM3,UBA1
164500,EDEM3,UBA2
164501,EDEM3,UFD1L
164502,EDEM3,UPK2
164503,EDEM3,VCPIP1
164504,EDEM3,ZWINT
164505,EDEM3,ENV
170999,ERF,AES
171000,ERF,AIM1L
171001,ERF,AMZ1
171002,ERF,ANTXR1
171003,ERF,AOC3
171004,ERF,ASB3
171005,ERF,ATG7
171006,ERF,B4GALT2
171007,ERF,BBS7
171008,ERF,BRD1
171009,ERF,C12ORF74
171010,ERF,C1QTNF9B
171011,ERF,C1ORF54
171012,ERF,CBWD1
171013,ERF,CBWD2
171014,ERF,CCAR2
171015,ERF,CCT8L2
171016,ERF,CDC16
171017,ERF,CDH23
171018,ERF,CSN1S1
171019,ERF,CSNK1A1
171020,ERF,D2HGDH
171021,ERF,DCAF7
171022,ERF,DDX20
171023,ERF,DNAI2
171024,ERF,DNAJB8
171025,ERF,ECEL1
171026,ERF,EIF4ENIF1
171027,ERF,ETV4
171028,ERF,ERF
171029,ERF,F9
171030,ERF,FAM96A
171031,ERF,FANCD2
171032,ERF,GUSBP5
171033,ERF,HELZ
171034,ERF,HES6
171035,ERF,HIST1H4A
171036,ERF,HNRNPH1
171037,ERF,HSPB8
171038,ERF,IL13RA2
171039,ERF,IL17B
171040,ERF,INF2
171041,ERF,ITLN1
171042,ERF,KHDC1
171043,ERF,KIAA0430
171044,ERF,KLF15
171045,ERF,KLHL34
171046,ERF,LCN6
171047,ERF,LYPD4
171048,ERF,MAP2K2
171049,ERF,MAPK1
171050,ERF,MAPK14
171051,ERF,MAPK3
171052,ERF,MATN4
171053,ERF,MCRS1
171054,ERF,MEOX2
171055,ERF,METTL21B
171056,ERF,NAAA
171057,ERF,NISCH
171058,ERF,NPAS1
171059,ERF,OLFM4
171060,ERF,OLFML2B
171061,ERF,OXNAD1
171062,ERF,P4HA2
171063,ERF,PAGE5
171064,ERF,PAN2
171065,ERF,PAXIP1
171066,ERF,PCDHB11
171067,ERF,PDCD1
171068,ERF,PPARD
171069,ERF,PPP2R2B
171070,ERF,PRMT2
171071,ERF,PRSS8
171072,ERF,PTH2R
171073,ERF,PUS7
171074,ERF,RHOU
171075,ERF,RRNAD1
171076,ERF,S100B
171077,ERF,SDF4
171078,ERF,SEC16A
171079,ERF,SEL1L3
171080,ERF,SENP3
171081,ERF,SERPINA7
171082,ERF,SGTB
171083,ERF,SOWAHA
171084,ERF,SPOP
171085,ERF,SSR2
171086,ERF,SULT1C4
171087,ERF,TBL1X
171088,ERF,TBL1XR1
171089,ERF,TBL1Y
171090,ERF,TMEM106A
171091,ERF,TRIM23
171092,ERF,TUBGCP5
171093,ERF,UBXN6
171094,ERF,WRAP53
171095,ERF,XPO1
171096,ERF,XPOT
171097,ERF,XRCC5
171098,ERF,ZRANB1
173326,FBXW12,CBFB
173327,FBXW12,CSK
173328,FBXW12,FAM63A
173329,FBXW12,GET4
173330,FBXW12,IL22RA1
173331,FBXW12,MAP3K7
173332,FBXW12,RUNX1
173333,FBXW12,RUNX2
173334,FBXW12,RUNX3
173335,FBXW12,SKP1
173336,FBXW12,TENC1
176922,FBXO30,ACTA2
176923,FBXO30,ACTB
176924,FBXO30,ACTC1
176925,FBXO30,ACTG1
176926,FBXO30,APC
176927,FBXO30,AURKA
176928,FBXO30,BCL7C
176929,FBXO30,C16ORF70
176930,FBXO30,CALM1
176931,FBXO30,CASQ2
176932,FBXO30,CTAG2
176933,FBXO30,CUL1
176934,FBXO30,CUL3
176935,FBXO30,DNALI1
176936,FBXO30,DQX1
176937,FBXO30,DYNLL1
176938,FBXO30,DYNLL2
176939,FBXO30,DOK2
176940,FBXO30,DYNLL1
176941,FBXO30,EGLN3
176942,FBXO30,ELAVL1
176943,FBXO30,FBXO34
176944,FBXO30,FLII
176945,FBXO30,FBXO30
176946,FBXO30,MAP3K7
176947,FBXO30,MOV10
176948,FBXO30,MYO1B
176949,FBXO30,MYO1C
176950,FBXO30,MYO6
176951,FBXO30,NXF1
176952,FBXO30,NANOG
176953,FBXO30,PEX19
176954,FBXO30,PNKD
176955,FBXO30,PSME1
176956,FBXO30,QSOX2
176957,FBXO30,RBX1
176958,FBXO30,SCIN
176959,FBXO30,SETDB1
176960,FBXO30,SKP1
176961,FBXO30,SKP1A
176962,FBXO30,TNNC1
176963,FBXO30,TRAPPC11
176964,FBXO30,UBE2M
176965,FBXO30,VCL
176966,FBXO30,VPS33A
176967,FBXO30,NSP8
176968,FBXO30,NSP9
195201,FAIM2,BCL2
195202,FAIM2,BCL2L1
195203,FAIM2,BCL2L1
195204,FAIM2,EPN2
195205,FAIM2,FAS
195206,FAIM2,FAIM2
195207,FAIM2,GGT6
195208,FAIM2,LGALS7B
195209,FAIM2,NEDD4
195210,FAIM2,SLC22A2
195211,FAIM2,STK11
195212,FAIM2,TRIM21
195213,FAIM2,UBC
203764,GPR137C,HNRNPL
204141,GPR161,ATP2B2
204142,GPR161,BRCA1
204143,GPR161,BTRC
204144,GPR161,C16ORF71
204145,GPR161,CCR2
204146,GPR161,CLDN19
204147,GPR161,COMT
204148,GPR161,CREBBP
204149,GPR161,EFNA5
204150,GPR161,FBXW11
204151,GPR161,GNB4
204152,GPR161,GOLGA5
204153,GPR161,GPR35
204154,GPR161,JPH1
204155,GPR161,LMBR1
204156,GPR161,MOV10
204157,GPR161,PLEC
204158,GPR161,PRKACA
204159,GPR161,PRKACB
204160,GPR161,PRKACG
204161,GPR161,PRKAR1A
204162,GPR161,PRKAR1B
204163,GPR161,RAB11A
204164,GPR161,RTN4
204165,GPR161,SLC30A2
204166,GPR161,TRIM25
204167,GPR161,UBE2Q1
204168,GPR161,UPK1B
204169,GPR161,USP12
206491,GPRC5B,ABCB6
206492,GPRC5B,ACACB
206493,GPRC5B,ACVR1B
206494,GPRC5B,ACVR2A
206495,GPRC5B,ADRB2
206496,GPRC5B,ATP13A3
206497,GPRC5B,ATP5B
206498,GPRC5B,AXL
206499,GPRC5B,B3GALT5
206500,GPRC5B,BRI3BP
206501,GPRC5B,C11ORF71
206502,GPRC5B,C11ORF87
206503,GPRC5B,C19ORF38
206504,GPRC5B,C1ORF27
206505,GPRC5B,C1ORF95
206506,GPRC5B,CD226
206507,GPRC5B,CD63
206508,GPRC5B,CD70
206509,GPRC5B,CD97
206510,GPRC5B,CDC42BPA
206511,GPRC5B,CHRND
206512,GPRC5B,CMKLR1
206513,GPRC5B,CMTM6
206514,GPRC5B,CSGALNACT1
206515,GPRC5B,CSGALNACT2
206516,GPRC5B,CSK
206517,GPRC5B,CTAGE5
206518,GPRC5B,CUX1
206519,GPRC5B,DLG1
206520,GPRC5B,EMR2
206521,GPRC5B,EPS8
206522,GPRC5B,ERMP1
206523,GPRC5B,FLOT1
206524,GPRC5B,FUCA2
206525,GPRC5B,GJA8
206526,GPRC5B,GOSR2
206527,GPRC5B,GPAA1
206528,GPRC5B,GPRC5C
206529,GPRC5B,GPRC5B
206530,GPRC5B,HIST1H2AG
206531,GPRC5B,HS2ST1
206532,GPRC5B,HSP90B1
206533,GPRC5B,HTR2C
206534,GPRC5B,IPPK
206535,GPRC5B,IQGAP3
206536,GPRC5B,ITGA6
206537,GPRC5B,JAK1
206538,GPRC5B,KIAA2013
206539,GPRC5B,KIRREL
206540,GPRC5B,KLHL13
206541,GPRC5B,KRAS
206542,GPRC5B,KRTCAP3
206543,GPRC5B,LPAR1
206544,GPRC5B,LRP10
206545,GPRC5B,MIA3
206546,GPRC5B,MLF1
206547,GPRC5B,MMGT1
206548,GPRC5B,MPP7
206549,GPRC5B,MYRF
206550,GPRC5B,NAPA
206551,GPRC5B,ORF7B
206552,GPRC5B,OSMR
206553,GPRC5B,PIGS
206554,GPRC5B,PKP2
206555,GPRC5B,PKP4
206556,GPRC5B,PLEKHH3
206557,GPRC5B,PREB
206558,GPRC5B,PTPRF
206559,GPRC5B,PTPRS
206560,GPRC5B,RHBDF2
206561,GPRC5B,SCAMP2
206562,GPRC5B,SCFD1
206563,GPRC5B,SDCBP
206564,GPRC5B,SEC63
206565,GPRC5B,SIGMAR1
206566,GPRC5B,SLC39A6
206567,GPRC5B,SPNS1
206568,GPRC5B,STARD3
206569,GPRC5B,STX10
206570,GPRC5B,STX4
206571,GPRC5B,STX5
206572,GPRC5B,STX6
206573,GPRC5B,STXBP1
206574,GPRC5B,STXBP3
206575,GPRC5B,THEM6
206576,GPRC5B,TMED1
206577,GPRC5B,TMEM120A
206578,GPRC5B,TMEM171
206579,GPRC5B,TMEM201
206580,GPRC5B,TNFRSF10A
206581,GPRC5B,TNFRSF10B
206582,GPRC5B,TNFRSF1A
206583,GPRC5B,UFSP2
206584,GPRC5B,UBC
206585,GPRC5B,VAMP3
206586,GPRC5B,VAPA
206587,GPRC5B,VTI1A
206588,GPRC5B,YES1
206589,GPRC5B,YIPF6
213390,GFRA2,APP
213391,GFRA2,GDNF
213392,GFRA2,GFRA2
213393,GFRA2,MYC
213394,GFRA2,NRTN
213395,GFRA2,PTEN
213396,GFRA2,PRKG1
219997,GSKIP,A2ML1
219998,GSKIP,BAG3
219999,GSKIP,BTBD1
220000,GSKIP,BAG3
220001,GSKIP,CPA4
220002,GSKIP,CLASP2
220003,GSKIP,EXT2
220004,GSKIP,EPB4.1L3
220005,GSKIP,GM2A
220006,GSKIP,GSDMA
220007,GSKIP,GSK3A
220008,GSKIP,GSK3B
220009,GSKIP,GSK3A
220010,GSKIP,GSK3B
220011,GSKIP,GSKIP
220012,GSKIP,HAVCR2
220013,GSKIP,KPRP
220014,GSKIP,LOR
220015,GSKIP,PEX19
220016,GSKIP,PLS1
220017,GSKIP,PMEL
220018,GSKIP,PPP1R2
220019,GSKIP,PRKACA
220020,GSKIP,PRKAR2A
220021,GSKIP,PRUNE
220022,GSKIP,RP2
220023,GSKIP,TNIP2
220024,GSKIP,TPD52L1
220025,GSKIP,TRIM25
220026,GTF2IRD1,AASDHPPT
220027,GTF2IRD1,ADORA2B
220028,GTF2IRD1,AKNAD1
220029,GTF2IRD1,ALMS1
220030,GTF2IRD1,ATF7IP
220031,GTF2IRD1,ATG9B
220032,GTF2IRD1,ATP2C1
220033,GTF2IRD1,AKIRIN2
220034,GTF2IRD1,ARMCX5
220035,GTF2IRD1,BAG6
220036,GTF2IRD1,BRCA1
220037,GTF2IRD1,BBS4
220038,GTF2IRD1,CBX1
220039,GTF2IRD1,CBX3
220040,GTF2IRD1,CBX5
220041,GTF2IRD1,CRAMP1L
220042,GTF2IRD1,CXORF40A
220043,GTF2IRD1,CSPP1
220044,GTF2IRD1,DCAF15
220045,GTF2IRD1,DCAF6
220046,GTF2IRD1,DKKL1
220047,GTF2IRD1,DCAF6
220048,GTF2IRD1,EXOSC4
220049,GTF2IRD1,ELF2
220050,GTF2IRD1,FBXW11
220051,GTF2IRD1,FGF1
220052,GTF2IRD1,FGF4
220053,GTF2IRD1,FAM47E
220054,GTF2IRD1,FBXW10
220055,GTF2IRD1,FHAD1
220056,GTF2IRD1,GAGE5
220057,GTF2IRD1,GORASP2
220058,GTF2IRD1,GTF2IRD2
220059,GTF2IRD1,GTF2IRD2B
220060,GTF2IRD1,HDAC3
220061,GTF2IRD1,HIST1H4A
220062,GTF2IRD1,HNRNPD
220063,GTF2IRD1,HNRNPL
220064,GTF2IRD1,HTRA4
220065,GTF2IRD1,HOMEZ
220066,GTF2IRD1,HSF2BP
220067,GTF2IRD1,IFNA1
220068,GTF2IRD1,INTS12
220069,GTF2IRD1,ISG15
220070,GTF2IRD1,KIFAP3
220071,GTF2IRD1,KPNA1
220072,GTF2IRD1,KPNA2
220073,GTF2IRD1,KPNA3
220074,GTF2IRD1,KPNA4
220075,GTF2IRD1,KRCC1
220076,GTF2IRD1,KPNA2
220077,GTF2IRD1,LGALS8
220078,GTF2IRD1,LRRIQ1
220079,GTF2IRD1,MAGEA10
220080,GTF2IRD1,MBD3L1
220081,GTF2IRD1,MRFAP1L1
220082,GTF2IRD1,MTPAP
220083,GTF2IRD1,NFI1
220084,GTF2IRD1,NOLC1
220085,GTF2IRD1,NAP1L2
220086,GTF2IRD1,OPHN1
220087,GTF2IRD1,PIAS1
220088,GTF2IRD1,PIAS2
220089,GTF2IRD1,PIBF1
220090,GTF2IRD1,PKP1
220091,GTF2IRD1,PKP2
220092,GTF2IRD1,PPP2R2D
220093,GTF2IRD1,PTPRO
220094,GTF2IRD1,PARPBP
220095,GTF2IRD1,PIAS1
220096,GTF2IRD1,PIAS2
220097,GTF2IRD1,SDC2
220098,GTF2IRD1,SGTB
220099,GTF2IRD1,SMAD2
220100,GTF2IRD1,SORT1
220101,GTF2IRD1,SP1
220102,GTF2IRD1,SPOPL
220103,GTF2IRD1,SPTLC1
220104,GTF2IRD1,SYNCRIP
220105,GTF2IRD1,SCNM1
220106,GTF2IRD1,SETD6
220107,GTF2IRD1,SUMO3
220108,GTF2IRD1,TMEM168
220109,GTF2IRD1,TMEM55A
220110,GTF2IRD1,TNP2
220111,GTF2IRD1,TOR1AIP1
220112,GTF2IRD1,TP53BP1
220113,GTF2IRD1,TRIM25
220114,GTF2IRD1,TAF1B
220115,GTF2IRD1,TRIP11
220116,GTF2IRD1,UBC
220117,GTF2IRD1,ULK3
220118,GTF2IRD1,USF1
220119,GTF2IRD1,USP20
220120,GTF2IRD1,USP33
220121,GTF2IRD1,VIMP
220122,GTF2IRD1,WASF3
220123,GTF2IRD1,XRCC1
220124,GTF2IRD1,ZC4H2
220125,GTF2IRD1,ZMYM2
220126,GTF2IRD1,ZMYM3
220127,GTF2IRD1,ZMYM5
220128,GTF2IRD1,ZNF23
220129,GTF2IRD1,ZNF382
220130,GTF2IRD1,ZNF586
220131,GTF2IRD1,ZC4H2
220132,GTF2IRD1,ZMYM2
220133,GTF2IRD1,ZMYM3
220134,GTF2IRD1,ZMYM5
220431,GTPBP10,AARS2
220432,GTPBP10,ABT1
220433,GTPBP10,ACAD9
220434,GTPBP10,ADARB1
220435,GTPBP10,AMACR
220436,GTPBP10,APOBEC3C
220437,GTPBP10,ATP5L2
220438,GTPBP10,AUH
220439,GTPBP10,BPNT1
220440,GTPBP10,C12ORF65
220441,GTPBP10,C1QBP
220442,GTPBP10,C21ORF33
220443,GTPBP10,C6ORF203
220444,GTPBP10,CAND1
220445,GTPBP10,CDH23
220446,GTPBP10,CHCHD1
220447,GTPBP10,CLPB
220448,GTPBP10,CLPP
220449,GTPBP10,COX8A
220450,GTPBP10,CS
220451,GTPBP10,CCNL1
220452,GTPBP10,DCUN1D5
220453,GTPBP10,DDRGK1
220454,GTPBP10,DDX21
220455,GTPBP10,DHX40
220456,GTPBP10,DHX9
220457,GTPBP10,E
220458,GTPBP10,EFTUD2
220459,GTPBP10,ESR1
220460,GTPBP10,EXD2
220461,GTPBP10,EXOC3
220462,GTPBP10,FAHD1
220463,GTPBP10,FAM120A
220464,GTPBP10,FBXO32
220465,GTPBP10,FGF3
220466,GTPBP10,FZR1
220467,GTPBP10,GFM1
220468,GTPBP10,GFM2
220469,GTPBP10,GOLGA2
220470,GTPBP10,GRSF1
220471,GTPBP10,GTPBP10
220472,GTPBP10,HABP4
220473,GTPBP10,HIST2H2BE
220474,GTPBP10,ICT1
220475,GTPBP10,IFI16
220476,GTPBP10,ILF3
220477,GTPBP10,IMMP2L
220478,GTPBP10,IRF2
220479,GTPBP10,LGALS9
220480,GTPBP10,LRPPRC
220481,GTPBP10,MAGEB10
220482,GTPBP10,MAGEB2
220483,GTPBP10,MALSU1
220484,GTPBP10,MDH2
220485,GTPBP10,MECP2
220486,GTPBP10,METTL15
220487,GTPBP10,METTL17
220488,GTPBP10,MRM1
220489,GTPBP10,MRPL11
220490,GTPBP10,MRPL13
220491,GTPBP10,MRPL18
220492,GTPBP10,MRPL2
220493,GTPBP10,MRPL30
220494,GTPBP10,MRPL50
220495,GTPBP10,MRPS12
220496,GTPBP10,MRPS26
220497,GTPBP10,MRPS30
220498,GTPBP10,MRRF
220499,GTPBP10,MSI1
220500,GTPBP10,MTERF3
220501,GTPBP10,MTG1
220502,GTPBP10,MTG2
220503,GTPBP10,MTIF2
220504,GTPBP10,MTIF3
220505,GTPBP10,MTRF1
220506,GTPBP10,MTRF1L
220507,GTPBP10,MTUS2
220508,GTPBP10,MYC
220509,GTPBP10,MYCN
220510,GTPBP10,NECAB2
220511,GTPBP10,NEIL1
220512,GTPBP10,NOP2
220513,GTPBP10,ORF50
220514,GTPBP10,ORF6
220515,GTPBP10,ORF9B
220516,GTPBP10,PCBP4
220517,GTPBP10,PDHA1
220518,GTPBP10,PFDN5
220519,GTPBP10,PLEKHA4
220520,GTPBP10,PLEKHO1
220521,GTPBP10,PMPCA
220522,GTPBP10,PMPCB
220523,GTPBP10,PNMA1
220524,GTPBP10,PRKRA
220525,GTPBP10,PTCD1
220526,GTPBP10,PTPN2
220527,GTPBP10,PURG
220528,GTPBP10,RHOG
220529,GTPBP10,RPL10
220530,GTPBP10,RPL10A
220531,GTPBP10,RPL13
220532,GTPBP10,RPL13A
220533,GTPBP10,RPL26L1
220534,GTPBP10,RPL28
220535,GTPBP10,RPL3
220536,GTPBP10,RPL36
220537,GTPBP10,RPL4
220538,GTPBP10,RPL7A
220539,GTPBP10,RPL7L1
220540,GTPBP10,RPLP0
220541,GTPBP10,RPUSD4
220542,GTPBP10,SERBP1
220543,GTPBP10,SMAD4
220544,GTPBP10,SNRNP70
220545,GTPBP10,SREBF1
220546,GTPBP10,SRSF5
220547,GTPBP10,SSBP1
220548,GTPBP10,SUCLA2
220549,GTPBP10,SURF6
220550,GTPBP10,SRP72
220551,GTPBP10,TACO1
220552,GTPBP10,TBRG4
220553,GTPBP10,THEM5
220554,GTPBP10,TRAP1
220555,GTPBP10,TRMT61B
220556,GTPBP10,TRUB2
220557,GTPBP10,TSFM
220558,GTPBP10,TUFM
220559,GTPBP10,UFL1
220560,GTPBP10,VWA8
220561,GTPBP10,WBSCR16
220562,GTPBP10,YARS2
220563,GTPBP10,ZC3H10
220564,GTPBP10,ZNF467
220565,GTPBP10,ZNF668
220566,GTPBP10,NSP16
224796,HEATR4,EGFR
224797,HEATR4,HSPA9
238818,JKAMP,ADRB2
238819,JKAMP,AGTR1
238820,JKAMP,CFTR
238821,JKAMP,GPR37
238822,JKAMP,MAPK8
238823,JKAMP,MYH9
238824,JKAMP,PSMC3
238825,JKAMP,PSMC6
238826,JKAMP,PSMD2
238827,JKAMP,PTGDR2
238828,JKAMP,RNF5
238829,JKAMP,YIPF6
248984,KLF16,ACTR6
248985,KLF16,ADRM1
248986,KLF16,AGK
248987,KLF16,AIFM1
248988,KLF16,AKAP8
248989,KLF16,AKAP8L
248990,KLF16,ARF3
248991,KLF16,ARID2
248992,KLF16,ARID4B
248993,KLF16,ATAD3A
248994,KLF16,ATAD3B
248995,KLF16,ATAD5
248996,KLF16,ATP1A1
248997,KLF16,ATP2A2
248998,KLF16,ATP5C1
248999,KLF16,ATP5F1
249000,KLF16,ATP5H
249001,KLF16,ATP5O
249002,KLF16,ATXN1L
249003,KLF16,BAP1
249004,KLF16,BAZ1B
249005,KLF16,BBX
249006,KLF16,BCAP31
249007,KLF16,BCOR
249008,KLF16,BEND3
249009,KLF16,BLM
249010,KLF16,BPGM
249011,KLF16,BRD2
249012,KLF16,BRIX1
249013,KLF16,BRMS1
249014,KLF16,BRMS1L
249015,KLF16,C10ORF2
249016,KLF16,C11ORF30
249017,KLF16,C7ORF50
249018,KLF16,CANX
249019,KLF16,CAPRIN1
249020,KLF16,CCAR2
249021,KLF16,CCDC174
249022,KLF16,CDCA2
249023,KLF16,CHCHD4
249024,KLF16,CHD7
249025,KLF16,CKB
249026,KLF16,CLPX
249027,KLF16,COX2
249028,KLF16,COX4I1
249029,KLF16,COX5A
249030,KLF16,COX5B
249031,KLF16,COX6A1
249032,KLF16,COX6B1
249033,KLF16,COX6C
249034,KLF16,COX7A2
249035,KLF16,CPVL
249036,KLF16,CSE1L
249037,KLF16,CTCF
