,g1,g2
453556,SLITRK5,STAT1
453557,SLITRK5,SLITRK5
453558,SLITRK5,TAS1R2
453559,SLITRK5,TCTN2
456924,SMAD7,ACVR1
456925,SMAD7,ACVR1B
456926,SMAD7,ACVR2B
456927,SMAD7,AKT1
456928,SMAD7,ASH1L
456929,SMAD7,ATM
456930,SMAD7,AXIN1
456931,SMAD7,AXIN2
456932,SMAD7,ACVR1
456933,SMAD7,AXIN1
456934,SMAD7,AXIN2
456935,SMAD7,BAMBI
456936,SMAD7,BMPR1A
456937,SMAD7,BMPR1B
456938,SMAD7,BMPR2
456939,SMAD7,BMPR1A
456940,SMAD7,BMPR2
456941,SMAD7,CBL
456942,SMAD7,CDH1
456943,SMAD7,CHIT1
456944,SMAD7,COPS5
456945,SMAD7,CTNNB1
456946,SMAD7,CUL4A
456947,SMAD7,CUL4B
456948,SMAD7,CXXC5
456949,SMAD7,CYLD
456950,SMAD7,CBLB
456951,SMAD7,COL1A1
456952,SMAD7,COL3A1
456953,SMAD7,COL5A1
456954,SMAD7,DCAF16
456955,SMAD7,DVL1
456956,SMAD7,DDX5
456957,SMAD7,EP300
456958,SMAD7,ERBB2IP
456959,SMAD7,EIF4ENIF1
456960,SMAD7,FKBP1A
456961,SMAD7,HCVGP1
456962,SMAD7,HDAC1
456963,SMAD7,HDAC2
456964,SMAD7,HDAC3
456965,SMAD7,HDAC5
456966,SMAD7,HDAC6
456967,SMAD7,HERC3
456968,SMAD7,HEYL
456969,SMAD7,ITCH
456970,SMAD7,KAT2B
456971,SMAD7,KDM2A
456972,SMAD7,LEF1
456973,SMAD7,MAP2K3
456974,SMAD7,MAP2K6
456975,SMAD7,MAP3K7
456976,SMAD7,MAPK14
456977,SMAD7,MED24
456978,SMAD7,MKL2
456979,SMAD7,MYC
456980,SMAD7,MYOD1
456981,SMAD7,MELK
456982,SMAD7,NEDD4
456983,SMAD7,NEDD4L
456984,SMAD7,NR4A1
456985,SMAD7,OTUD1
456986,SMAD7,OVOL1
456987,SMAD7,OVOL2
456988,SMAD7,PARD3
456989,SMAD7,PIAS1
456990,SMAD7,PIAS4
456991,SMAD7,PPP1R15A
456992,SMAD7,PRMT7
456993,SMAD7,PSME3
456994,SMAD7,PSMG1
456995,SMAD7,PSMG2
456996,SMAD7,PEX6
456997,SMAD7,PRDM16
456998,SMAD7,RLIM
456999,SMAD7,RNF111
457000,SMAD7,RNF111
457001,SMAD7,SETD7
457002,SMAD7,SIRT1
457003,SMAD7,SKP2
457004,SMAD7,SMAD1
457005,SMAD7,SMAD2
457006,SMAD7,SMAD3
457007,SMAD7,SMAD4
457008,SMAD7,SMAD6
457009,SMAD7,SMAD9
457010,SMAD7,SMURF1
457011,SMAD7,SMURF2
457012,SMAD7,SOX13
457013,SMAD7,SOX5
457014,SMAD7,SOX7
457015,SMAD7,SRF
457016,SMAD7,STAMBP
457017,SMAD7,STRAP
457018,SMAD7,SF3B2
457019,SMAD7,SMAD3
457020,SMAD7,SMAD7
457021,SMAD7,SMURF1
457022,SMAD7,SMURF2
457023,SMAD7,TAB1
457024,SMAD7,TAB2
457025,SMAD7,TAB3
457026,SMAD7,TBR1
457027,SMAD7,TCF7L2
457028,SMAD7,TGFB1I1
457029,SMAD7,TGFBR1
457030,SMAD7,TGFBR2
457031,SMAD7,TNIP2
457032,SMAD7,TOLLIP
457033,SMAD7,TP53
457034,SMAD7,TRIM37
457035,SMAD7,TSC22D1
457036,SMAD7,TTF1
457037,SMAD7,TTF2
457038,SMAD7,TGFBR1
457039,SMAD7,UBE2L3
457040,SMAD7,UBE2O
457041,SMAD7,UCHL5
457042,SMAD7,USP11
457043,SMAD7,USP15
457044,SMAD7,USP2
457045,SMAD7,USP26
457046,SMAD7,VNN1
457047,SMAD7,WWP1
457048,SMAD7,WWP2
457049,SMAD7,WWP2
457050,SMAD7,XRCC6
457051,SMAD7,YAP1
457052,SMAD7,ZBTB11
457053,SMAD7,ZEB1
457054,SMAD7,ZNF107
457055,SMAD7,ZMYM2
457056,SMAD7,TOB1A
463013,SPG21,ACOT13
463014,SPG21,AES
463015,SPG21,AGTR1
463016,SPG21,AGTRAP
463017,SPG21,AKIRIN2
463018,SPG21,ALS2CR12
463019,SPG21,APOC1
463020,SPG21,APOO
463021,SPG21,ARL6IP1
463022,SPG21,ARL8A
463023,SPG21,ARL8B
463024,SPG21,ARMC12
463025,SPG21,ARMC7
463026,SPG21,ATP5I
463027,SPG21,ATPAF2
463028,SPG21,ATPAF2
463029,SPG21,BSND
463030,SPG21,C10ORF82
463031,SPG21,C12ORF10
463032,SPG21,C17ORF59
463033,SPG21,C21ORF2
463034,SPG21,C9ORF24
463035,SPG21,CCDC102B
463036,SPG21,CCDC153
463037,SPG21,CCDC33
463038,SPG21,CCHCR1
463039,SPG21,CD4
463040,SPG21,CDK2AP1
463041,SPG21,CDKN2B
463042,SPG21,CEP76
463043,SPG21,CEPT1
463044,SPG21,CIDEB
463045,SPG21,CLDN22
463046,SPG21,CMTM4
463047,SPG21,CMTM5
463048,SPG21,CMTM6
463049,SPG21,COG3
463050,SPG21,COG6
463051,SPG21,CPSF7
463052,SPG21,CRX
463053,SPG21,CRYAA
463054,SPG21,CT55
463055,SPG21,CTIF
463056,SPG21,CTPS2
463057,SPG21,CUTC
463058,SPG21,CTPS2
463059,SPG21,CUTC
463060,SPG21,DCTPP1
463061,SPG21,DDX39A
463062,SPG21,DHX40
463063,SPG21,DTX2
463064,SPG21,DTX3L
463065,SPG21,E
463066,SPG21,EFHC2
463067,SPG21,EIF1B
463068,SPG21,EIF4H
463069,SPG21,EYA2
463070,SPG21,FAM114A1
463071,SPG21,FAM127C
463072,SPG21,FAM213A
463073,SPG21,FAM50A
463074,SPG21,FAM86C1
463075,SPG21,FBXO44
463076,SPG21,GAD2
463077,SPG21,GAPDHS
463078,SPG21,GAS8
463079,SPG21,GEMIN2
463080,SPG21,GEMIN4
463081,SPG21,GGA2
463082,SPG21,GNAZ
463083,SPG21,GOLGA2
463084,SPG21,GOLT1B
463085,SPG21,GRPEL1
463086,SPG21,GSK3A
463087,SPG21,HMGCS1
463088,SPG21,HNRNPH1
463089,SPG21,HPRT1
463090,SPG21,HSD17B13
463091,SPG21,HSPA4
463092,SPG21,IKZF3
463093,SPG21,INCA1
463094,SPG21,IQCB1
463095,SPG21,KCTD9
463096,SPG21,KHK
463097,SPG21,KRAS
463098,SPG21,KRT13
463099,SPG21,KRT15
463100,SPG21,KRT19
463101,SPG21,KRT31
463102,SPG21,LAMTOR1
463103,SPG21,LEPROTL1
463104,SPG21,LMNA
463105,SPG21,LMO1
463106,SPG21,LNX1
463107,SPG21,LOC102724652
463108,SPG21,LSMEM2
463109,SPG21,M
463110,SPG21,MAB21L3
463111,SPG21,MICAL1
463112,SPG21,MID2
463113,SPG21,MOV10
463114,SPG21,MPC2
463115,SPG21,MTMR9
463116,SPG21,MTUS2
463117,SPG21,MYOG
463118,SPG21,MTMR9
463119,SPG21,N4BP3
463120,SPG21,NAB2
463121,SPG21,NDUFAF2
463122,SPG21,NIF3L1
463123,SPG21,NME4
463124,SPG21,NPC1
463125,SPG21,NQO2
463126,SPG21,NR1D1
463127,SPG21,NRAS
463128,SPG21,NRDE2
463129,SPG21,NUP54
463130,SPG21,ORF3A
463131,SPG21,ORF7B
463132,SPG21,PAX6
463133,SPG21,PBX4
463134,SPG21,PCBD2
463135,SPG21,PCNA
463136,SPG21,PDE5A
463137,SPG21,PEF1
463138,SPG21,PFDN5
463139,SPG21,PLP2
463140,SPG21,PLS1
463141,SPG21,PNMA5
463142,SPG21,PPM1J
463143,SPG21,PPP2R4
463144,SPG21,PRPS1
463145,SPG21,PRTFDC1
463146,SPG21,PSMB4
463147,SPG21,PSME3
463148,SPG21,RAB7A
463149,SPG21,RAB9A
463150,SPG21,RABAC1
463151,SPG21,RAD51C
463152,SPG21,REEP6
463153,SPG21,REL
463154,SPG21,ROPN1
463155,SPG21,RPRD1B
463156,SPG21,RPS19
463157,SPG21,RRAGB
463158,SPG21,RTN4
463159,SPG21,S100B
463160,SPG21,S100B
463161,SPG21,SATB1
463162,SPG21,SCAMP1
463163,SPG21,SEPT5
463164,SPG21,SFT2D1
463165,SPG21,SH3GL1
463166,SPG21,SLC35E3
463167,SPG21,SORBS3
463168,SPG21,SPRED1
463169,SPG21,SPRED2
463170,SPG21,SPTBN1
463171,SPG21,SRC
463172,SPG21,SRGAP2B
463173,SPG21,SSBP4
463174,SPG21,STUB1
463175,SPG21,SWSAP1
463176,SPG21,SYNGR1
463177,SPG21,SYNGR3
463178,SPG21,SYP
463179,SPG21,SPG21
463180,SPG21,TANC2
463181,SPG21,TCF12
463182,SPG21,TCF4
463183,SPG21,TEKT4
463184,SPG21,TFG
463185,SPG21,TFIP11
463186,SPG21,TMEM208
463187,SPG21,TMEM239
463188,SPG21,TOX2
463189,SPG21,TPD52
463190,SPG21,TRAF1
463191,SPG21,TRAF2
463192,SPG21,TRIB3
463193,SPG21,TRIM14
463194,SPG21,TRIM23
463195,SPG21,TRIM50
463196,SPG21,TRIM54
463197,SPG21,TRIM9
463198,SPG21,TSGA10IP
463199,SPG21,TSNAXIP1
463200,SPG21,TTC23L
463201,SPG21,TXN
463202,SPG21,TXNL4B
463203,SPG21,UFSP1
463204,SPG21,USHBP1
463205,SPG21,USP7
463206,SPG21,VAMP7
463207,SPG21,VMAC
463208,SPG21,VPS25
463209,SPG21,VPS29
463210,SPG21,VPS35
463211,SPG21,XXYLT1
463212,SPG21,YLPM1
463213,SPG21,YPEL3
463214,SPG21,ZBTB42
463215,SPG21,ZMYM3
463216,SPG21,ZMYND12
463217,SPG21,ZNF263
463218,SPG21,ZNF581
463219,SPG21,ZNF629
463220,SPG21,NSP4
463221,SPG21,NSP6
488529,TBX10,AURKA
488726,TBX4,FAM46A
488727,TBX4,FBXW7
488728,TBX4,NR3C1
488729,TBX4,NUP43
488730,TBX4,NCOA3
488731,TBX4,SLFN11
488732,TBX4,TBX4
492049,TAF1L,AURKAIP1
492050,TAF1L,ESR1
492051,TAF1L,HERC2
492052,TAF1L,HIST1H4A
492053,TAF1L,LHX3
492054,TAF1L,LHX4
492055,TAF1L,NXF1
492056,TAF1L,TAF4
492057,TAF1L,TAF5
492058,TAF1L,TAF6
492059,TAF1L,TAF9
492060,TAF1L,TAF9B
492061,TAF1L,TBP
492062,TAF1L,TBPL1
492063,TAF1L,XRCC6
499873,TBC1D2,AP1B1
499874,TBC1D2,AURKA
499875,TBC1D2,BUB1
499876,TBC1D2,CCDC103
499877,TBC1D2,CCND1
499878,TBC1D2,CPSF6
499879,TBC1D2,DCC
499880,TBC1D2,DNM1
499881,TBC1D2,DYRK1A
499882,TBC1D2,FAM83D
499883,TBC1D2,GABARAPL1
499884,TBC1D2,GEMIN6
499885,TBC1D2,HMMR
499886,TBC1D2,ILF2
499887,TBC1D2,INTS9
499888,TBC1D2,ISCA1
499889,TBC1D2,KCTD6
499890,TBC1D2,KRT40
499891,TBC1D2,MAP1LC3A
499892,TBC1D2,MLH3
499893,TBC1D2,PDGFRL
499894,TBC1D2,POLD1
499895,TBC1D2,RNF123
499896,TBC1D2,SASS6
499897,TBC1D2,SETDB1
499898,TBC1D2,TBC1D4
499899,TBC1D2,TRIM37
499900,TBC1D2,TRIP10
499901,TBC1D2,TSEN2
499902,TBC1D2,WBP5
499903,TBC1D2,ZBTB43
500485,TBC1D31,ANKRD26
500486,TBC1D31,BICD1
500487,TBC1D31,CCDC14
500488,TBC1D31,CDC14A
500489,TBC1D31,CENPK
500490,TBC1D31,CEP120
500491,TBC1D31,CEP128
500492,TBC1D31,CEP135
500493,TBC1D31,CEP162
500494,TBC1D31,CEP290
500495,TBC1D31,CEP63
500496,TBC1D31,CEP89
500497,TBC1D31,CNTRL
500498,TBC1D31,CCDC77
500499,TBC1D31,CDK5RAP2
500500,TBC1D31,CEP120
500501,TBC1D31,CEP131
500502,TBC1D31,CEP135
500503,TBC1D31,CEP72
500504,TBC1D31,EED
500505,TBC1D31,FAM184A
500506,TBC1D31,FGFR1OP
500507,TBC1D31,FTL
500508,TBC1D31,FGFR1OP
500509,TBC1D31,IL22RA2
500510,TBC1D31,JAK2
500511,TBC1D31,KIAA0753
500512,TBC1D31,KIF7
500513,TBC1D31,KRT18
500514,TBC1D31,KRT19
500515,TBC1D31,KRT8
500516,TBC1D31,LCA5
500517,TBC1D31,LTBR
500518,TBC1D31,LRRCC1
500519,TBC1D31,MAPRE1
500520,TBC1D31,MED17
500521,TBC1D31,MED4
500522,TBC1D31,MFAP1
500523,TBC1D31,MIB1
500524,TBC1D31,MYH11
500525,TBC1D31,MIB1
500526,TBC1D31,NDC80
500527,TBC1D31,NIN
500528,TBC1D31,ODF2
500529,TBC1D31,OFD1
500530,TBC1D31,PCM1
500531,TBC1D31,PTEN
500532,TBC1D31,PTPN22
500533,TBC1D31,PCM1
500534,TBC1D31,PRKACB
500535,TBC1D31,PRKAR2A
500536,TBC1D31,RNF43
500537,TBC1D31,RNF7
500538,TBC1D31,SEPT10
500539,TBC1D31,SGOL1
500540,TBC1D31,SPICE1
500541,TBC1D31,SSX2IP
500542,TBC1D31,TANK
500543,TBC1D31,TDRD3
500544,TBC1D31,TPTE2
500545,TBC1D31,TBC1D31
500546,TBC1D31,VPS33A
500547,TBC1D31,VPS33B
500548,TBC1D31,WDR34
500549,TBC1D31,ZNHIT6
500953,TBC1D8,ADAM7
500954,TBC1D8,ANKFY1
500955,TBC1D8,AP2B1
500956,TBC1D8,B3GAT1
500957,TBC1D8,BTNL9
500958,TBC1D8,CAV1
500959,TBC1D8,CD70
500960,TBC1D8,CDC42
500961,TBC1D8,COMTD1
500962,TBC1D8,DIRAS3
500963,TBC1D8,DNAJC1
500964,TBC1D8,ENPP1
500965,TBC1D8,FAM174A
500966,TBC1D8,FLOT1
500967,TBC1D8,GJA1
500968,TBC1D8,GJD3
500969,TBC1D8,GPR45
500970,TBC1D8,GZMH
500971,TBC1D8,JPH1
500972,TBC1D8,KRAS
500973,TBC1D8,LAMP2
500974,TBC1D8,LAMP3
500975,TBC1D8,LAMTOR1
500976,TBC1D8,LMAN1
500977,TBC1D8,LYN
500978,TBC1D8,MRPL50
500979,TBC1D8,MUL1
500980,TBC1D8,NUP155
500981,TBC1D8,OCLN
500982,TBC1D8,ORF7A
500983,TBC1D8,PTPN13
500984,TBC1D8,RAB11A
500985,TBC1D8,RAB4A
500986,TBC1D8,RHOH
500987,TBC1D8,RHOJ
500988,TBC1D8,RHOU
500989,TBC1D8,RHOV
500990,TBC1D8,RND2
500991,TBC1D8,RND3
500992,TBC1D8,SORT1
500993,TBC1D8,SPP1
500994,TBC1D8,STIL
500995,TBC1D8,TACSTD2
500996,TBC1D8,THOC2
500997,TBC1D8,TRAF1
500998,TBC1D8,TBC1D8
500999,TBC1D8,TBC1D8B
501000,TBC1D8,TBC1D9
502146,TEK,AKT1
502147,TEK,ANGPT1
502148,TEK,ANGPT2
502149,TEK,ANGPT4
502150,TEK,APP
502151,TEK,CAV1
502152,TEK,CBL
502153,TEK,DOK2
502154,TEK,DUSP18
502155,TEK,ERBB2
502156,TEK,GRB14
502157,TEK,GRB2
502158,TEK,GRB7
502159,TEK,IKBKG
502160,TEK,ILKAP
502161,TEK,KCNT2
502162,TEK,MAPK3
502163,TEK,NQO1
502164,TEK,PTK2
502165,TEK,PTPN11
502166,TEK,PTPRR
502167,TEK,PIK3R1
502168,TEK,PTPN11
502169,TEK,SHC1
502170,TEK,SHC4
502171,TEK,SOCS1
502172,TEK,STYX
502173,TEK,TIE1
502174,TEK,TNIP2
502175,TEK,TEK
509206,TRAF3,ABCC1
509207,TRAF3,ABCF1
509208,TRAF3,ACAT2
509209,TRAF3,ALDH3A1
509210,TRAF3,APEH
509211,TRAF3,APOBEC3C
509212,TRAF3,ASCC1
509213,TRAF3,ATP1B1
509214,TRAF3,AZI2
509215,TRAF3,AAK1
509216,TRAF3,ABLIM1
509217,TRAF3,ACLY
509218,TRAF3,ARHGDIA
509219,TRAF3,ATAD3A
509220,TRAF3,BIRC2
509221,TRAF3,BIRC3
509222,TRAF3,BIVM
509223,TRAF3,BLK
509224,TRAF3,BIRC2
509225,TRAF3,BIRC3
509226,TRAF3,BTK
509227,TRAF3,C10ORF62
509228,TRAF3,CALCOCO2
509229,TRAF3,CAP1
509230,TRAF3,CASP2
509231,TRAF3,CASP3
509232,TRAF3,CBLB
509233,TRAF3,CCDC13
509234,TRAF3,CCDC184
509235,TRAF3,CD27
509236,TRAF3,CD40
509237,TRAF3,CDC37
509238,TRAF3,CDC42
509239,TRAF3,CDS2
509240,TRAF3,CELF2
509241,TRAF3,CFLAR
509242,TRAF3,CKMT1A
509243,TRAF3,CREB1
509244,TRAF3,CRTC1
509245,TRAF3,CSNK1E
509246,TRAF3,CSNK2A2
509247,TRAF3,CUL3
509248,TRAF3,CD40
509249,TRAF3,CEP170
509250,TRAF3,CHMP4B
509251,TRAF3,CORO1B
509252,TRAF3,CREB1
509253,TRAF3,CREBBP
509254,TRAF3,CSNK1E
509255,TRAF3,CYLD
509256,TRAF3,DAXX
509257,TRAF3,DAZL
509258,TRAF3,DBI
509259,TRAF3,DCAF7
509260,TRAF3,DDX39A
509261,TRAF3,DDX3X
509262,TRAF3,DHX58
509263,TRAF3,DYRK1A
509264,TRAF3,DCAF7
509265,TRAF3,DLG4
509266,TRAF3,DNAJC13
509267,TRAF3,DYRK1A
509268,TRAF3,E7
509269,TRAF3,ECH1
509270,TRAF3,EDA2R
509271,TRAF3,EGFR
509272,TRAF3,ESR1
509273,TRAF3,ETV6
509274,TRAF3,EWSR1
509275,TRAF3,EYA3
509276,TRAF3,EEF1G
509277,TRAF3,EIF3C
509278,TRAF3,EPS15L1
509279,TRAF3,ESYT2
509280,TRAF3,EWSR1
509281,TRAF3,EZR
509282,TRAF3,FAM53C
509283,TRAF3,FAS
509284,TRAF3,FOSL1
509285,TRAF3,FOXO1
509286,TRAF3,FXR1
509287,TRAF3,GALC
509288,TRAF3,GMEB1
509289,TRAF3,GMEB2
509290,TRAF3,GPI
509291,TRAF3,GSTO1
509292,TRAF3,GSTP1
509293,TRAF3,GUCY1B3
509294,TRAF3,HDHD3
509295,TRAF3,HECTD3
509296,TRAF3,HEMGN
509297,TRAF3,HNRNPC
509298,TRAF3,HSPB11
509299,TRAF3,HECTD3
509300,TRAF3,HIST1H1E
509301,TRAF3,IFIT3
509302,TRAF3,IKBKE
509303,TRAF3,IKBKG
509304,TRAF3,IL15
509305,TRAF3,IL17RA
509306,TRAF3,IP6K3
509307,TRAF3,IRF1
509308,TRAF3,IRF3
509309,TRAF3,IL17RA
509310,TRAF3,IL1B
509311,TRAF3,KIAA1429
509312,TRAF3,KRT38
509313,TRAF3,KDSR
509314,TRAF3,KHSRP
509315,TRAF3,KPRP
509316,TRAF3,KRAS
509317,TRAF3,KRT36
509318,TRAF3,KRT81
509319,TRAF3,KRT83
509320,TRAF3,KRT86
509321,TRAF3,LGALS3BP
509322,TRAF3,LMP1
509323,TRAF3,LNX1
509324,TRAF3,LTBR
509325,TRAF3,LTBR
509326,TRAF3,M
509327,TRAF3,MAP1LC3B
509328,TRAF3,MAP3K14
509329,TRAF3,MAP3K5
509330,TRAF3,MAP3K7
509331,TRAF3,MAVS
509332,TRAF3,ME1
509333,TRAF3,MFF
509334,TRAF3,MFN1
509335,TRAF3,MSR1
509336,TRAF3,MYD88
509337,TRAF3,MYT1
509338,TRAF3,MAP3K1
509339,TRAF3,MAVS
509340,TRAF3,MEF2C
509341,TRAF3,MRPS7
509342,TRAF3,MSH2
509343,TRAF3,MYD88
509344,TRAF3,MYSM1
509345,TRAF3,NCKAP5
509346,TRAF3,NEDD4L
509347,TRAF3,NFATC2IP
509348,TRAF3,NGFR
509349,TRAF3,NLRX1
509350,TRAF3,NMRAL1
509351,TRAF3,NUDCD2
509352,TRAF3,NUP62
509353,TRAF3,NEDD4
509354,TRAF3,NRAS
509355,TRAF3,NUDC
509356,TRAF3,OPTN
509357,TRAF3,ORF3A
509358,TRAF3,OTUB1
509359,TRAF3,OTUB2
509360,TRAF3,OTUD5
509361,TRAF3,OTUD7B
509362,TRAF3,OTUD7B
509363,TRAF3,PARK2
509364,TRAF3,PCDH10
509365,TRAF3,PDE9A
509366,TRAF3,PDLIM7
509367,TRAF3,PDZD4
509368,TRAF3,PGM2
509369,TRAF3,PIAS2
509370,TRAF3,PIK3R2
509371,TRAF3,PINK1
509372,TRAF3,PISD
509373,TRAF3,POM121
509374,TRAF3,PPP1CC
509375,TRAF3,PPP3CA
509376,TRAF3,PPP3R1
509377,TRAF3,PRKACB
509378,TRAF3,PRKG2
509379,TRAF3,PRMT1
509380,TRAF3,PSAT1
509381,TRAF3,PSMB8
509382,TRAF3,PTPN6
509383,TRAF3,PYCARD
509384,TRAF3,PAICS
509385,TRAF3,PCID2
509386,TRAF3,PELO
509387,TRAF3,PGAM1
509388,TRAF3,PLXDC2
509389,TRAF3,PPP1CA
509390,TRAF3,PPP1R13B
509391,TRAF3,PTPN6
509392,TRAF3,PYCARD
509393,TRAF3,RAD23A
509394,TRAF3,RBM14
509395,TRAF3,RETSAT
509396,TRAF3,RIPK1
509397,TRAF3,RIPK2
509398,TRAF3,RIPPLY1
509399,TRAF3,RNF126
509400,TRAF3,RNF144B
509401,TRAF3,RNF166
509402,TRAF3,RNF216
509403,TRAF3,RNF4
509404,TRAF3,RAB39
509405,TRAF3,RNF216
509406,TRAF3,RNF41
509407,TRAF3,RTN4
509408,TRAF3,SAR1A
509409,TRAF3,SEC16A
509410,TRAF3,SHANK3
509411,TRAF3,SHARPIN
509412,TRAF3,SHPK
509413,TRAF3,SLC25A40
509414,TRAF3,SLC4A7
509415,TRAF3,SMURF1
509416,TRAF3,SNAP29
509417,TRAF3,SPP1
509418,TRAF3,SQSTM1
509419,TRAF3,SRC
509420,TRAF3,STK38
509421,TRAF3,SYK
509422,TRAF3,SEC16A
509423,TRAF3,SEC22B
509424,TRAF3,SEC23IP
509425,TRAF3,SEC24A
509426,TRAF3,SEC24B
509427,TRAF3,SEC63
509428,TRAF3,SLC25A26
509429,TRAF3,SLC27A4
509430,TRAF3,SLC6A4
509431,TRAF3,SMARCA4
509432,TRAF3,STK38
509433,TRAF3,STUB1
509434,TRAF3,SWAP70
509435,TRAF3,SYK
509436,TRAF3,TANK
509437,TRAF3,TAX1BP1
509438,TRAF3,TBK1
509439,TRAF3,TDP2
509440,TRAF3,TFG
509441,TRAF3,TICAM1
509442,TRAF3,TIFA
509443,TRAF3,TLR3
509444,TRAF3,TLR4
509445,TRAF3,TLR9
509446,TRAF3,TMEM173
509447,TRAF3,TNAP
509448,TRAF3,TNF
509449,TRAF3,TNFRSF11A
509450,TRAF3,TNFRSF13B
509451,TRAF3,TNFRSF13C
509452,TRAF3,TNFRSF14
509453,TRAF3,TNFRSF17
509454,TRAF3,TNFRSF18
509455,TRAF3,TNFRSF19
509456,TRAF3,TNFRSF1A
509457,TRAF3,TNFRSF1B
509458,TRAF3,TNFRSF4
509459,TRAF3,TNFRSF8
509460,TRAF3,TNFRSF9
509461,TRAF3,TNFSF14
509462,TRAF3,TNIP1
509463,TRAF3,TRADD
509464,TRAF3,TRAF1
509465,TRAF3,TRAF2
509466,TRAF3,TRAF3IP1
509467,TRAF3,TRAF3IP2
509468,TRAF3,TRAF3IP3
509469,TRAF3,TRAF5
509470,TRAF3,TRAIP
509471,TRAF3,TRIM14
509472,TRAF3,TRIM24
509473,TRAF3,TRIM37
509474,TRAF3,TROAP
509475,TRAF3,TSKS
509476,TRAF3,TBK1
509477,TRAF3,TEX30
509478,TRAF3,TFG
509479,TRAF3,TICAM1
509480,TRAF3,TLR4
509481,TRAF3,TNFRSF12A
509482,TRAF3,TNFRSF13C
509483,TRAF3,TNFRSF17
509484,TRAF3,TRAF3
509485,TRAF3,TRAF3IP2
509486,TRAF3,TRAF5
509487,TRAF3,TRAF6
509488,TRAF3,TRIM24
509489,TRAF3,TUBA1C
509490,TRAF3,UBE2I
509491,TRAF3,UBE2O
509492,TRAF3,UCHL1
509493,TRAF3,UGP2
509494,TRAF3,ULK1
509495,TRAF3,USO1
509496,TRAF3,USP1
509497,TRAF3,USP17L2
509498,TRAF3,USP25
509499,TRAF3,USP7
509500,TRAF3,UBC
509501,TRAF3,VAV3
509502,TRAF3,VCPIP1
509503,TRAF3,WDR5
509504,TRAF3,WDR82
509505,TRAF3,WDYHV1
509506,TRAF3,WWOX
509507,TRAF3,XPOT
509508,TRAF3,YWHAG
509509,TRAF3,ZBP1
509510,TRAF3,ZBTB49
509511,TRAF3,ZC3H12A
509512,TRAF3,ZMYND11
509513,TRAF3,ZSCAN4
509514,TRAF3,NSP3AB
515894,TRAF3IP3,ATG16L1
515895,TRAF3IP3,BCL6
515896,TRAF3IP3,C19ORF26
515897,TRAF3IP3,CASC4
515898,TRAF3IP3,CCDC136
515899,TRAF3IP3,CCDC138
515900,TRAF3IP3,CCDC155
515901,TRAF3IP3,CCDC88B
515902,TRAF3IP3,CCNC
515903,TRAF3IP3,CCT5
515904,TRAF3IP3,CCT8
515905,TRAF3IP3,CDCA7L
515906,TRAF3IP3,CEP68
515907,TRAF3IP3,CEP70
515908,TRAF3IP3,COQ9
515909,TRAF3IP3,CPLX4
515910,TRAF3IP3,CREB3L3
515911,TRAF3IP3,DYNLL1
515912,TRAF3IP3,EBAG9
515913,TRAF3IP3,EMD
515914,TRAF3IP3,EVI2B
515915,TRAF3IP3,FAM209A
515916,TRAF3IP3,FATE1
515917,TRAF3IP3,FBXO11
515918,TRAF3IP3,FGFR1OP2
515919,TRAF3IP3,FGFR1OP2
515920,TRAF3IP3,FOXP3
515921,TRAF3IP3,GGPS1
515922,TRAF3IP3,GOLGA6L9
515923,TRAF3IP3,GORAB
515924,TRAF3IP3,GRAMD2
515925,TRAF3IP3,HBA2
515926,TRAF3IP3,HBB
515927,TRAF3IP3,KIAA1024
515928,TRAF3IP3,KIR2DL3
515929,TRAF3IP3,KRT27
515930,TRAF3IP3,L3MBTL3
515931,TRAF3IP3,LIME1
515932,TRAF3IP3,LRRC25
515933,TRAF3IP3,MAVS
515934,TRAF3IP3,MFF
515935,TRAF3IP3,MINK1
515936,TRAF3IP3,MOB4
515937,TRAF3IP3,NDEL1
515938,TRAF3IP3,OSBPL3
515939,TRAF3IP3,PDCD10
515940,TRAF3IP3,PLEKHO1
515941,TRAF3IP3,PPP2CA
515942,TRAF3IP3,PPP2R1A
515943,TRAF3IP3,PPP2R1B
515944,TRAF3IP3,PSTPIP1
515945,TRAF3IP3,RACGAP1
515946,TRAF3IP3,RANBP2
515947,TRAF3IP3,RGPD5
515948,TRAF3IP3,RGPD8
515949,TRAF3IP3,RIC3
515950,TRAF3IP3,RILPL1
515951,TRAF3IP3,SCGB1D2
515952,TRAF3IP3,SIKE1
515953,TRAF3IP3,SP100
515954,TRAF3IP3,SSSCA1
515955,TRAF3IP3,STK24
515956,TRAF3IP3,STK26
515957,TRAF3IP3,STMN4
515958,TRAF3IP3,STRIP1
515959,TRAF3IP3,STRIP2
515960,TRAF3IP3,STRN
515961,TRAF3IP3,STRN3
515962,TRAF3IP3,STRN4
515963,TRAF3IP3,STX1A
515964,TRAF3IP3,STX4
515965,TRAF3IP3,STRIP2
515966,TRAF3IP3,STRN3
515967,TRAF3IP3,TBK1
515968,TRAF3IP3,TCP1
515969,TRAF3IP3,TFIP11
515970,TRAF3IP3,TMEM139
515971,TRAF3IP3,TRAF3
515972,TRAF3IP3,TRIM36
515973,TRAF3IP3,TMEM173
515974,TRAF3IP3,TRAF3IP3
515975,TRAF3IP3,WAC
515976,TRAF3IP3,ZMYND8
515977,TRAF3IP3,ZRANB1
