,g1,g2
456326,SMAD4,CPT2
456327,SMAD4,CRAT
456328,SMAD4,CREBBP
456329,SMAD4,CRYAB
456330,SMAD4,CSH1
456331,SMAD4,CSH2
456332,SMAD4,CSNK1D
456333,SMAD4,CTNNB1
456334,SMAD4,CYB5B
456335,SMAD4,CYFIP2
456336,SMAD4,CYP24A1
456337,SMAD4,CFD
456338,SMAD4,CHEK1
456339,SMAD4,COL1A1
456340,SMAD4,COL3A1
456341,SMAD4,COL5A1
456342,SMAD4,DACH1
456343,SMAD4,DAD1
456344,SMAD4,DAXX
456345,SMAD4,DCAF8
456346,SMAD4,DCP1A
456347,SMAD4,DCP1B
456348,SMAD4,DDRGK1
456349,SMAD4,DDX39B
456350,SMAD4,DIS3L2
456351,SMAD4,DKK3
456352,SMAD4,DLX1
456353,SMAD4,DMKN
456354,SMAD4,DNAJB2
456355,SMAD4,DNAJC2
456356,SMAD4,DNAJC3
456357,SMAD4,DNMBP
456358,SMAD4,DNMT3L
456359,SMAD4,DOCK1
456360,SMAD4,DOCK6
456361,SMAD4,DPCD
456362,SMAD4,DPP7
456363,SMAD4,DVL1
456364,SMAD4,DDX5
456365,SMAD4,DOK1
456366,SMAD4,E2F4
456367,SMAD4,E6
456368,SMAD4,EARS2
456369,SMAD4,EEF1A1
456370,SMAD4,EHD1
456371,SMAD4,EID2
456372,SMAD4,EIF2AK4
456373,SMAD4,EIF3J
456374,SMAD4,EIF4A3
456375,SMAD4,ELP2
456376,SMAD4,EML3
456377,SMAD4,EP300
456378,SMAD4,EPS8L2
456379,SMAD4,ERBB2IP
456380,SMAD4,ERCC6L
456381,SMAD4,ETV4
456382,SMAD4,EWSR1
456383,SMAD4,EXOC2
456384,SMAD4,EXOC6B
456385,SMAD4,EXOC8
456386,SMAD4,EZH2
456387,SMAD4,EIF2AK4
456388,SMAD4,EIF4ENIF1
456389,SMAD4,FAM84B
456390,SMAD4,FANCC
456391,SMAD4,FBLN1
456392,SMAD4,FBP2
456393,SMAD4,FDXR
456394,SMAD4,FERMT1
456395,SMAD4,FHL1
456396,SMAD4,FHL2
456397,SMAD4,FHL3
456398,SMAD4,FLAD1
456399,SMAD4,FN1
456400,SMAD4,FOXH1
456401,SMAD4,FOXO1
456402,SMAD4,FOXO3
456403,SMAD4,FOXO4
456404,SMAD4,FOXRED1
456405,SMAD4,FYCO1
456406,SMAD4,FZR1
456407,SMAD4,FNDC5
456408,SMAD4,FOXP1
456409,SMAD4,GAA
456410,SMAD4,GATA2
456411,SMAD4,GBE1
456412,SMAD4,GIT1
456413,SMAD4,GLI1
456414,SMAD4,GLMN
456415,SMAD4,GNL1
456416,SMAD4,GNPDA1
456417,SMAD4,GPD2
456418,SMAD4,GPNMB
456419,SMAD4,GREB1
456420,SMAD4,GRIPAP1
456421,SMAD4,GSS
456422,SMAD4,GTPBP10
456423,SMAD4,GUF1
456424,SMAD4,GADD45A
456425,SMAD4,GATA4
456426,SMAD4,GATA5
456427,SMAD4,GATA6
456428,SMAD4,HDAC1
456429,SMAD4,HDAC2
456430,SMAD4,HDAC6
456431,SMAD4,HDLBP
456432,SMAD4,HEATR6
456433,SMAD4,HECTD3
456434,SMAD4,HECTD4
456435,SMAD4,HEMGN
456436,SMAD4,HERC4
456437,SMAD4,HERC5
456438,SMAD4,HGS
456439,SMAD4,HIP1R
456440,SMAD4,HIST1H4A
456441,SMAD4,HK2
456442,SMAD4,HMG20A
456443,SMAD4,HMGCS2
456444,SMAD4,HNF4A
456445,SMAD4,HOXA9
456446,SMAD4,HOXC8
456447,SMAD4,HRAS
456448,SMAD4,HSPA14
456449,SMAD4,HYAL2
456450,SMAD4,HDAC1
456451,SMAD4,HDGF
456452,SMAD4,IL24
456453,SMAD4,ILKAP
456454,SMAD4,INPPL1
456455,SMAD4,IRF3
456456,SMAD4,IRF7
456457,SMAD4,ISG15
456458,SMAD4,ITCH
456459,SMAD4,ITGA3
456460,SMAD4,ITGA6
456461,SMAD4,ILKAP
456462,SMAD4,ITK
456463,SMAD4,JUN
456464,SMAD4,JUNB
456465,SMAD4,KDF1
456466,SMAD4,KDM1A
456467,SMAD4,KDM6B
456468,SMAD4,KIAA0196
456469,SMAD4,KIF3B
456470,SMAD4,KLC3
456471,SMAD4,KLF5
456472,SMAD4,KPNB1
456473,SMAD4,LAMB2
456474,SMAD4,LAMTOR5
456475,SMAD4,LARS2
456476,SMAD4,LEF1
456477,SMAD4,LHX4
456478,SMAD4,LLGL2
456479,SMAD4,LMO4
456480,SMAD4,LPIN2
456481,SMAD4,LRCH3
456482,SMAD4,LSR
456483,SMAD4,LYPD3
456484,SMAD4,LEF1
456485,SMAD4,MAGT1
456486,SMAD4,MALT1
456487,SMAD4,MAP1S
456488,SMAD4,MAPK13
456489,SMAD4,MARK2
456490,SMAD4,MAX
456491,SMAD4,MCTS1
456492,SMAD4,MDM4
456493,SMAD4,MECOM
456494,SMAD4,MED23
456495,SMAD4,MED26
456496,SMAD4,MEN1
456497,SMAD4,METAP1
456498,SMAD4,METTL18
456499,SMAD4,MIER1
456500,SMAD4,MLLT11
456501,SMAD4,MRPL18
456502,SMAD4,MRPL43
456503,SMAD4,MRPL50
456504,SMAD4,MSANTD3
456505,SMAD4,MTIF2
456506,SMAD4,MTMR14
456507,SMAD4,MTOR
456508,SMAD4,MTR
456509,SMAD4,MUT
456510,SMAD4,MYOD1
456511,SMAD4,MAP2K3
456512,SMAD4,MFN2
456513,SMAD4,NAA25
456514,SMAD4,NANOG
456515,SMAD4,NCBP1
456516,SMAD4,NCOA3
456517,SMAD4,NCOR1
456518,SMAD4,NCSTN
456519,SMAD4,ND2
456520,SMAD4,NDUFV1
456521,SMAD4,NELFCD
456522,SMAD4,NEMF
456523,SMAD4,NFIA
456524,SMAD4,NFIX
456525,SMAD4,NFKB1
456526,SMAD4,NFKBID
456527,SMAD4,NFS1
456528,SMAD4,NKX2-5
456529,SMAD4,NKX3-2
456530,SMAD4,NLK
456531,SMAD4,NLRP2
456532,SMAD4,NOTCH4
456533,SMAD4,NR0B2
456534,SMAD4,NUP214
456535,SMAD4,NEK6
456536,SMAD4,NRAS
456537,SMAD4,NUAK2
456538,SMAD4,OGFR
456539,SMAD4,OSBPL11
456540,SMAD4,OSTC
456541,SMAD4,OTUB1
456542,SMAD4,OVOL2
456543,SMAD4,OCLN
456544,SMAD4,PAIP1
456545,SMAD4,PAPPA2
456546,SMAD4,PARD3
456547,SMAD4,PARP1
456548,SMAD4,PARP4
456549,SMAD4,PAX6
456550,SMAD4,PCYOX1L
456551,SMAD4,PDCL3
456552,SMAD4,PDE12
456553,SMAD4,PDE6D
456554,SMAD4,PDXDC1
456555,SMAD4,PDZD8
456556,SMAD4,PFKFB2
456557,SMAD4,PGM2
456558,SMAD4,PGM3
456559,SMAD4,PIAS1
456560,SMAD4,PIAS2
456561,SMAD4,PIAS3
456562,SMAD4,PIAS4
456563,SMAD4,PIK3R2
456564,SMAD4,PKN1
456565,SMAD4,PKP3
456566,SMAD4,PLEKHA4
456567,SMAD4,PLG
456568,SMAD4,PLXNB2
456569,SMAD4,PPFIBP1
456570,SMAD4,PPP1R12A
456571,SMAD4,PPP2CB
456572,SMAD4,PPP3R2
456573,SMAD4,PREP
456574,SMAD4,PRKAA1
456575,SMAD4,PRPF39
456576,SMAD4,PRPF40A
456577,SMAD4,PSG2
456578,SMAD4,PSG9
456579,SMAD4,PSMD11
456580,SMAD4,PSME4
456581,SMAD4,PTGES2
456582,SMAD4,PTGFRN
456583,SMAD4,PTK2
456584,SMAD4,PTK7
456585,SMAD4,PUS7
456586,SMAD4,PBK
456587,SMAD4,PBX1
456588,SMAD4,PEX6
456589,SMAD4,PKNOX1
456590,SMAD4,PLK4
456591,SMAD4,PRDM16
456592,SMAD4,PRKAR1B
456593,SMAD4,QRSL1
456594,SMAD4,RALA
456595,SMAD4,RASSF5
456596,SMAD4,RBL1
456597,SMAD4,RBM14
456598,SMAD4,RELA
456599,SMAD4,RELB
456600,SMAD4,RFX1
456601,SMAD4,RICTOR
456602,SMAD4,RIOK2
456603,SMAD4,RMND5B
456604,SMAD4,RNF11
456605,SMAD4,RNPEP
456606,SMAD4,ROCK1
456607,SMAD4,ROCK2
456608,SMAD4,RPL28
456609,SMAD4,RAB13
456610,SMAD4,RAB2B
456611,SMAD4,RAB34
456612,SMAD4,RAB38
456613,SMAD4,RAB3B
456614,SMAD4,RAC2
456615,SMAD4,RASD2
456616,SMAD4,RHOD
456617,SMAD4,RHOG
456618,SMAD4,RHOJ
456619,SMAD4,RIPK2
456620,SMAD4,RNF138
456621,SMAD4,RNF14
456622,SMAD4,RPS27A
456623,SMAD4,RRAS2
456624,SMAD4,RSPH14
456625,SMAD4,S100A14
456626,SMAD4,S100A2
456627,SMAD4,SBDS
456628,SMAD4,SBNO1
456629,SMAD4,SEC24A
456630,SMAD4,SERPINA1
456631,SMAD4,SERPINB5
456632,SMAD4,SFRP2
456633,SMAD4,SFRP4
456634,SMAD4,SHC1
456635,SMAD4,SHMT1
456636,SMAD4,SKI
456637,SMAD4,SKIL
456638,SMAD4,SKP2
456639,SMAD4,SLC38A10
456640,SMAD4,SLC9A3R1
456641,SMAD4,SMAD1
456642,SMAD4,SMAD2
456643,SMAD4,SMAD3
456644,SMAD4,SMAD5
456645,SMAD4,SMAD6
456646,SMAD4,SMAD7
456647,SMAD4,SMAD9
456648,SMAD4,SMARCC1
456649,SMAD4,SMARCC2
456650,SMAD4,SMG8
456651,SMAD4,SMURF1
456652,SMAD4,SMURF2
456653,SMAD4,SNIP1
456654,SMAD4,SNRNP70
456655,SMAD4,SNW1
456656,SMAD4,SNX5
456657,SMAD4,SOGA1
456658,SMAD4,SORD
456659,SMAD4,SOX12
456660,SMAD4,SP1
456661,SMAD4,SPR
456662,SMAD4,SPTBN1
456663,SMAD4,SRGAP2
456664,SMAD4,ST14
456665,SMAD4,STAT2
456666,SMAD4,STK11IP
456667,SMAD4,STK24
456668,SMAD4,STK26
456669,SMAD4,STRN
456670,SMAD4,STUB1
456671,SMAD4,STX17
456672,SMAD4,STXBP4
456673,SMAD4,SUCLG2
456674,SMAD4,SUMO1
456675,SMAD4,SUPV3L1
456676,SMAD4,SYPL1
456677,SMAD4,SF3B2
456678,SMAD4,SIN3A
456679,SMAD4,SMAD1
456680,SMAD4,SMAD2
456681,SMAD4,SMAD3
456682,SMAD4,SMAD4
456683,SMAD4,SMARCD3
456684,SMAD4,SNAI1
456685,SMAD4,SQSTM1
456686,SMAD4,STAT1
456687,SMAD4,STK35
456688,SMAD4,TBRG4
456689,SMAD4,TCF3
456690,SMAD4,TCTA
456691,SMAD4,TDG
456692,SMAD4,TELO2
456693,SMAD4,TENM3
456694,SMAD4,TFCP2L1
456695,SMAD4,TFE3
456696,SMAD4,TGFB1I1
456697,SMAD4,TGFBR1
456698,SMAD4,TGFBRAP1
456699,SMAD4,THNSL1
456700,SMAD4,THOC2
456701,SMAD4,THOC5
456702,SMAD4,THRSP
456703,SMAD4,TIAF1
456704,SMAD4,TICAM2
456705,SMAD4,TM9SF2
456706,SMAD4,TOB1
456707,SMAD4,TP63
456708,SMAD4,TRAF6
456709,SMAD4,TRAPPC8
456710,SMAD4,TRIM25
456711,SMAD4,TRIM33
456712,SMAD4,TRIM47
456713,SMAD4,TRIM72
456714,SMAD4,TRIP10
456715,SMAD4,TST
456716,SMAD4,TSTD2
456717,SMAD4,TTC9C
456718,SMAD4,TUBGCP6
456719,SMAD4,TWF2
456720,SMAD4,TXNRD1
456721,SMAD4,TLX3
456722,SMAD4,TRIM35
456723,SMAD4,TSSK3
456724,SMAD4,UBA6
456725,SMAD4,UBE2I
456726,SMAD4,UBE3A
456727,SMAD4,UBE3C
456728,SMAD4,UBE4A
456729,SMAD4,UBE4B
456730,SMAD4,UBLCP1
456731,SMAD4,UBQLN1
456732,SMAD4,UCHL1
456733,SMAD4,UHRF2
456734,SMAD4,UQCRB
456735,SMAD4,USB1
456736,SMAD4,USP10
456737,SMAD4,USP13
456738,SMAD4,USP15
456739,SMAD4,USP19
456740,SMAD4,USP24
456741,SMAD4,USP4
456742,SMAD4,USP7
456743,SMAD4,USP9X
456744,SMAD4,UBB
456745,SMAD4,UHMK1
456746,SMAD4,VPS53
456747,SMAD4,WEE1
456748,SMAD4,WFS1
456749,SMAD4,WWOX
456750,SMAD4,WWP1
456751,SMAD4,XPO1
456752,SMAD4,XPO5
456753,SMAD4,XRCC6
456754,SMAD4,YY1
456755,SMAD4,ZBED5
456756,SMAD4,ZBTB7A
456757,SMAD4,ZFAND1
456758,SMAD4,ZIC1
456759,SMAD4,ZMIZ1
456760,SMAD4,ZMYM2
456761,SMAD4,ZNF189
456762,SMAD4,ZNF423
456763,SMAD4,ZNF510
456764,SMAD4,ZNF521
456765,SMAD4,ZFP128
456766,SMAD4,ZMYM2
456767,SMAD4,EZH2-A
456768,SMAD4,TOB1A
458959,SMG7,ABTB2
458960,SMG7,AES
458961,SMG7,AGBL4
458962,SMG7,AGO2
458963,SMG7,AGPS
458964,SMG7,AKAP1
458965,SMG7,ALG13
458966,SMG7,AMOT
458967,SMG7,ANAPC2
458968,SMG7,ANKRD17
458969,SMG7,AP2A1
458970,SMG7,AQP3
458971,SMG7,AQR
458972,SMG7,ARID1A
458973,SMG7,ARID1B
458974,SMG7,ARID3A
458975,SMG7,ARNT
458976,SMG7,AT3G18140
458977,SMG7,ATXN2
458978,SMG7,ATG12
458979,SMG7,BCL9
458980,SMG7,BCOR
458981,SMG7,BICD1
458982,SMG7,BRCA1
458983,SMG7,BTRC
458984,SMG7,BYSL
458985,SMG7,C6ORF141
458986,SMG7,CAPRIN1
458987,SMG7,CCAR1
458988,SMG7,CCDC138
458989,SMG7,CCDC96
458990,SMG7,CDC16
458991,SMG7,CDC73
458992,SMG7,CDK11A
458993,SMG7,CELF1
458994,SMG7,CENPJ
458995,SMG7,CEP128
458996,SMG7,CEP135
458997,SMG7,CEP152
458998,SMG7,CEP44
458999,SMG7,CEP85
459000,SMG7,CEP97
459001,SMG7,CHD5
459002,SMG7,CHD8
459003,SMG7,CLP1
459004,SMG7,CLSPN
459005,SMG7,CNOT1
459006,SMG7,CNOT2
459007,SMG7,CNOT3
459008,SMG7,CNOT6L
459009,SMG7,CNOT7
459010,SMG7,COIL
459011,SMG7,CPEB1
459012,SMG7,CPEB4
459013,SMG7,CPSF6
459014,SMG7,CREBBP
459015,SMG7,CRYAA
459016,SMG7,CRYL1
459017,SMG7,CSDE1
459018,SMG7,CSNK2A2
459019,SMG7,CSTF3
459020,SMG7,CTIF
459021,SMG7,CWF19L1
459022,SMG7,DACH1
459023,SMG7,DAD1
459024,SMG7,DAP3
459025,SMG7,DAZL
459026,SMG7,DCP1A
459027,SMG7,DDOST
459028,SMG7,DDX3X
459029,SMG7,DDX6
459030,SMG7,DGCR14
459031,SMG7,DNA2
459032,SMG7,DOT1L
459033,SMG7,DUSP16
459034,SMG7,DYNLRB1
459035,SMG7,E2F6
459036,SMG7,EDC3
459037,SMG7,EGFR
459038,SMG7,EGLN3
459039,SMG7,EIF4ENIF1
459040,SMG7,ELAVL1
459041,SMG7,ERCC5
459042,SMG7,FAM120A
459043,SMG7,FAM120C
459044,SMG7,FAM193A
459045,SMG7,FASN
459046,SMG7,FBL
459047,SMG7,FBXW11
459048,SMG7,FGFR3
459049,SMG7,FMR1
459050,SMG7,FUBP3
459051,SMG7,FXR1
459052,SMG7,FXR2
459053,SMG7,G3BP1
459054,SMG7,GCFC2
459055,SMG7,GOLGA1
459056,SMG7,GPATCH8
459057,SMG7,GSE1
459058,SMG7,GSK3A
459059,SMG7,GSK3B
459060,SMG7,GUSBP5
459061,SMG7,HBB
459062,SMG7,HELZ
459063,SMG7,HIVEP1
459064,SMG7,HMG20A
459065,SMG7,HNRNPL
459066,SMG7,HNRNPUL1
459067,SMG7,HSPA1A
459068,SMG7,IGF2BP2
459069,SMG7,IPO7
459070,SMG7,IRF2BP2
459071,SMG7,JMJD1C
459072,SMG7,KDM1A
459073,SMG7,KDM2B
459074,SMG7,KIAA0355
459075,SMG7,KIAA0753
459076,SMG7,KLK15
459077,SMG7,KMT2D
459078,SMG7,KRT19
459079,SMG7,KRT8
459080,SMG7,LARP7
459081,SMG7,LATS1
459082,SMG7,LBA1
459083,SMG7,LENG8
459084,SMG7,LEO1
459085,SMG7,LRRC25
459086,SMG7,LSM14A
459087,SMG7,LZTS2
459088,SMG7,MAML1
459089,SMG7,MDM2
459090,SMG7,MECOM
459091,SMG7,MEF2D
459092,SMG7,METTL10
459093,SMG7,MEX3B
459094,SMG7,MIB1
459095,SMG7,MKRN2
459096,SMG7,MLLT10
459097,SMG7,MLLT6
459098,SMG7,MORC4
459099,SMG7,MOV10
459100,SMG7,MRPL11
459101,SMG7,MRPS34
459102,SMG7,MTMR4
459103,SMG7,N
459104,SMG7,NAA40
459105,SMG7,NACC1
459106,SMG7,NAP1L1
459107,SMG7,NAP1L4
459108,SMG7,NCOA1
459109,SMG7,NCOA2
459110,SMG7,NCOA3
459111,SMG7,NCOA6
459112,SMG7,NCOR1
459113,SMG7,NCOR2
459114,SMG7,NIN
459115,SMG7,NINL
459116,SMG7,NKRF
459117,SMG7,NOC4L
459118,SMG7,NOP14
459119,SMG7,NPAS1
459120,SMG7,NUP35
459121,SMG7,ODF2
459122,SMG7,OFD1
459123,SMG7,OST4
459124,SMG7,OTUD4
459125,SMG7,PABPC1
459126,SMG7,PAIP2
459127,SMG7,PARK2
459128,SMG7,PARN
459129,SMG7,PATL1
459130,SMG7,PAXIP1
459131,SMG7,PCF11
459132,SMG7,PCM1
459133,SMG7,PFN1
459134,SMG7,PHIP
459135,SMG7,PLEKHA4
459136,SMG7,PRKY
459137,SMG7,PRMT6
459138,SMG7,PRPF4B
459139,SMG7,PRPH
459140,SMG7,PRR12
459141,SMG7,PRRC2A
459142,SMG7,PRRC2B
459143,SMG7,PSMB4
459144,SMG7,PSMD1
459145,SMG7,PSMD13
459146,SMG7,PSMD7
459147,SMG7,PTCD3
459148,SMG7,PUM1
459149,SMG7,PXN
459150,SMG7,R3HDM1
459151,SMG7,R3HDM2
459152,SMG7,RAVER1
459153,SMG7,RBM10
459154,SMG7,RBM11
459155,SMG7,RBM12
459156,SMG7,RBM14-RBM4
459157,SMG7,RBM20
459158,SMG7,RBM33
459159,SMG7,RBM47
459160,SMG7,RBM5
459161,SMG7,RBM6
459162,SMG7,RBM8A
459163,SMG7,RBMS1
459164,SMG7,RC3H1
459165,SMG7,RC3H2
459166,SMG7,RCOR3
459167,SMG7,RING1
459168,SMG7,RIPK4
459169,SMG7,RNF20
459170,SMG7,RNF214
459171,SMG7,RNF219
459172,SMG7,RNF40
459173,SMG7,RNF43
459174,SMG7,RPL31
459175,SMG7,RPN1
459176,SMG7,RPN2
459177,SMG7,RPRD2
459178,SMG7,RQCD1
459179,SMG7,RRP12
459180,SMG7,RABGAP1
459181,SMG7,SALL1
459182,SMG7,SALL2
459183,SMG7,SAMD4B
459184,SMG7,SCAF8
459185,SMG7,SDAD1
459186,SMG7,SDCCAG3
459187,SMG7,SEC16A
459188,SMG7,SECISBP2
459189,SMG7,SECISBP2L
459190,SMG7,SERBP1
459191,SMG7,SET
459192,SMG7,SIRPA
459193,SMG7,SIRT1
459194,SMG7,SIX4
459195,SMG7,SLU7
459196,SMG7,SMAP2
459197,SMG7,SMG1
459198,SMG7,SMG5
459199,SMG7,SMG6
459200,SMG7,SNAPC4
459201,SMG7,SPICE1
459202,SMG7,SQSTM1
459203,SMG7,SSX2IP
459204,SMG7,STAT4
459205,SMG7,STAU1
459206,SMG7,STIL
459207,SMG7,SYNCRIP
459208,SMG7,SYNE3
459209,SMG7,SYT2
459210,SMG7,SMG5
459211,SMG7,SMG7
459212,SMG7,TCF20
459213,SMG7,TDRD3
459214,SMG7,TET1
459215,SMG7,TGM1
459216,SMG7,TJP2
459217,SMG7,TLE1
459218,SMG7,TLE3
459219,SMG7,TLE4
459220,SMG7,TNRC6A
459221,SMG7,TNRC6B
459222,SMG7,TNRC6C
459223,SMG7,TOMM20
459224,SMG7,TOP3B
459225,SMG7,TP53
459226,SMG7,TRIM24
459227,SMG7,TRIM25
459228,SMG7,TRIM37
459229,SMG7,TRIM66
459230,SMG7,TRIM67
459231,SMG7,TRIM71
459232,SMG7,TRIM9
459233,SMG7,TRPS1
459234,SMG7,TSHZ3
459235,SMG7,TSNAX
459236,SMG7,TSR1
459237,SMG7,U2AF1
459238,SMG7,U2AF2
459239,SMG7,UBAP2L
459240,SMG7,UBE2O
459241,SMG7,UNK
459242,SMG7,UPF1
459243,SMG7,USP39
459244,SMG7,UVSSA
459245,SMG7,UPF1
459246,SMG7,VASP
459247,SMG7,VPS33B
459248,SMG7,WRN
459249,SMG7,XPO1
459250,SMG7,XRN1
459251,SMG7,XRN2
459252,SMG7,YBX3
459253,SMG7,YEATS2
459254,SMG7,YLPM1
459255,SMG7,YTHDF1
459256,SMG7,YTHDF2
459257,SMG7,YTHDF3
459258,SMG7,ZBTB5
459259,SMG7,ZC3H4
459260,SMG7,ZC3H7A
459261,SMG7,ZC3HAV1
459262,SMG7,ZDBF2
459263,SMG7,ZFP36
459264,SMG7,ZNF106
459265,SMG7,ZNF217
459266,SMG7,ZNF24
459267,SMG7,ZNF318
459268,SMG7,ZNF608
459269,SMG7,ZNF609
459270,SMG7,ZNF703
459271,SMG7,ZSCAN18
459272,SMG7,ZSWIM8
459273,SMG7,ZYX
459274,SMG7,NSP12
459275,SMG7,NSP15
459276,SMG7,NSP16
459277,SMG7,NSP7
459278,SMG7,VPR
459952,SNF8,ACBD3
459953,SNF8,ACS2
459954,SNF8,ACT1
459955,SNF8,ACTBL2
459956,SNF8,ADORA1
459957,SNF8,AIM25
459958,SNF8,AKAP9
459959,SNF8,ALA1
459960,SNF8,APE3
459961,SNF8,APEX1
459962,SNF8,APL6
459963,SNF8,ARD1
459964,SNF8,BCAT1
459965,SNF8,BCK1
459966,SNF8,BPIFB1
459967,SNF8,BRL1
459968,SNF8,BST1
459969,SNF8,BUD31
459970,SNF8,BCAT1
459971,SNF8,C19ORF38
459972,SNF8,C6ORF62
459973,SNF8,CCR4
459974,SNF8,CDC1
459975,SNF8,CDC23
459976,SNF8,CDC24
459977,SNF8,CDC34
459978,SNF8,CDC6
459979,SNF8,CDC8
459980,SNF8,CENPM
459981,SNF8,CHMP6
459982,SNF8,CIA2
459983,SNF8,CLP1
459984,SNF8,CNB1
459985,SNF8,CT55
459986,SNF8,CTF18
459987,SNF8,CTF4
459988,SNF8,CTF8
459989,SNF8,CTM1
459990,SNF8,CTR9
459991,SNF8,CYC8
459992,SNF8,DAM1
459993,SNF8,DBP5
459994,SNF8,DCC1
459995,SNF8,DCP2
459996,SNF8,DHH1
459997,SNF8,DIA2
459998,SNF8,DUS3L
459999,SNF8,DVL2
460000,SNF8,EDE1
460001,SNF8,EFTUD2
460002,SNF8,EGFR
460003,SNF8,ELL
460004,SNF8,ENA1
460005,SNF8,ENT1
460006,SNF8,ERG13
460007,SNF8,ESA1
460008,SNF8,FANCL
460009,SNF8,FMN1
460010,SNF8,GET2
460011,SNF8,GFA1
460012,SNF8,GLYCTK
460013,SNF8,GOLGA2
460014,SNF8,GSX1
460015,SNF8,GTF2E1
460016,SNF8,GTF2F1
460017,SNF8,GTF2F1
460018,SNF8,HARS
460019,SNF8,HAT1
460020,SNF8,HCM1
460021,SNF8,HDA1
460022,SNF8,HDA2
460023,SNF8,HDA3
460024,SNF8,HEK2
460025,SNF8,HSC82
460026,SNF8,HSP82
460027,SNF8,HTA1
460028,SNF8,HTB1
460029,SNF8,IGHA2
460030,SNF8,IGJ
460031,SNF8,KCH1
460032,SNF8,KDM1A
460033,SNF8,KIAA1804
460034,SNF8,KRAS
460035,SNF8,LCB1
460036,SNF8,LCB2
460037,SNF8,LTF
460038,SNF8,MCM2
460039,SNF8,MCM7
460040,SNF8,MET30
460041,SNF8,METTL14
460042,SNF8,MIG1
460043,SNF8,MMS22
460044,SNF8,MOB2
460045,SNF8,MTA2
460046,SNF8,MTC4
460047,SNF8,MYO2
460048,SNF8,NAA15
460049,SNF8,NAB3
460050,SNF8,NAT1
460051,SNF8,NIF3L1
460052,SNF8,NRG1
460053,SNF8,NSE4
460054,SNF8,NSE5
460055,SNF8,NUDCD3
460056,SNF8,NYV1
460057,SNF8,OLA1
460058,SNF8,OST1
460059,SNF8,PAF1
460060,SNF8,PAP2
460061,SNF8,PARP1
460062,SNF8,PDI1
460063,SNF8,PKC1
460064,SNF8,PMC1
460065,SNF8,PMR1
460066,SNF8,POLB
460067,SNF8,POP2
460068,SNF8,PRKDC
460069,SNF8,PRMT6
460070,SNF8,PSMD3
460071,SNF8,PTAR1
460072,SNF8,RAD27
460073,SNF8,RAD53
460074,SNF8,RBP1
460075,SNF8,REC107
460076,SNF8,RELA
460077,SNF8,RIF2
460078,SNF8,RILP
460079,SNF8,RIM101
460080,SNF8,RIT1
460081,SNF8,RPN10
460082,SNF8,RPN3
460083,SNF8,RPN4
460084,SNF8,RPUSD2
460085,SNF8,RTG3
460086,SNF8,SAC1
460087,SNF8,SCH9
460088,SNF8,SEC65
460089,SNF8,SIN3
460090,SNF8,SLC45A4
460091,SNF8,SLT2
460092,SNF8,SLX5
460093,SNF8,SMAD2
460094,SNF8,SMAD3
460095,SNF8,SMARCD1
460096,SNF8,SNF11
460097,SNF8,SNF7
460098,SNF8,SPR6
460099,SNF8,SRN2
460100,SNF8,SRS2
460101,SNF8,SSA1
460102,SNF8,SSB1
460103,SNF8,SSB2
460104,SNF8,STE24
460105,SNF8,STE50
460106,SNF8,STH1
460107,SNF8,STT3
460108,SNF8,SUOX
460109,SNF8,SUP35
460110,SNF8,SUV39H2
460111,SNF8,SWC5
460112,SNF8,SNF8
460113,SNF8,TAF7
460114,SNF8,TCP1
460115,SNF8,TEL1
460116,SNF8,TIM22
460117,SNF8,TLN2
460118,SNF8,TNPO2
460119,SNF8,TOP1
460120,SNF8,TRIM54
460121,SNF8,TRS85
460122,SNF8,TSG101
460123,SNF8,TTC1
460124,SNF8,TTI1
460125,SNF8,TXLNA
460126,SNF8,TSG101
460127,SNF8,UBA6
460128,SNF8,UBC
460129,SNF8,UBE3B
460130,SNF8,UBL7
460131,SNF8,UBR1
460132,SNF8,UBX3
460133,SNF8,UBC
460134,SNF8,VAC14
460135,SNF8,VMA1
460136,SNF8,VMA21
460137,SNF8,VPS1
460138,SNF8,VPS20
460139,SNF8,VPS24
460140,SNF8,VPS25
460141,SNF8,VPS28
460142,SNF8,VPS36
460143,SNF8,VTI1
460144,SNF8,VPS25
460145,SNF8,VPS36
460146,SNF8,WDR12
460147,SNF8,XRCC6
460148,SNF8,YDL157C
460149,SNF8,YER084W
460150,SNF8,YHK8
460151,SNF8,YJL049W
460152,SNF8,YNG2
460153,SNF8,YPP1
460154,SNF8,YWHAE
460155,SNF8,NSP16
462054,SPATA31A3,KRAS
462055,SPATA31A3,RELA
463494,SPOCD1,APEX1
463495,SPOCD1,PPP1CA
463496,SPOCD1,PPP1CC
463497,SPOCD1,VHL
465342,SLIRP,ACAD9
465343,SLIRP,ACAT1
465344,SLIRP,ACOT1
465345,SLIRP,ACOT2
465346,SLIRP,ADRB2
465347,SLIRP,AFG3L2
465348,SLIRP,ALAS1
465349,SLIRP,AMOT
465350,SLIRP,APP
465351,SLIRP,AR
465352,SLIRP,ARHGAP36
465353,SLIRP,ARHGAP42
465354,SLIRP,ARHGAP9
465355,SLIRP,ARHGEF18
465356,SLIRP,ARHGEF39
465357,SLIRP,ARHGEF40
465358,SLIRP,ARVCF
465359,SLIRP,ASB5
465360,SLIRP,ATP5D
465361,SLIRP,ATP5F1
