,g1,g2
216488,GLI4,MRPS31
216489,GLI4,MRPS33
216490,GLI4,MRPS34
216491,GLI4,MRPS35
216492,GLI4,MRPS5
216493,GLI4,MRPS7
216494,GLI4,MRPS9
216495,GLI4,MTCL1
216496,GLI4,MTERF3
216497,GLI4,MTMR4
216498,GLI4,NAT10
216499,GLI4,NGDN
216500,GLI4,NGRN
216501,GLI4,NMNAT1
216502,GLI4,NOA1
216503,GLI4,NOC3L
216504,GLI4,NOL10
216505,GLI4,NOP9
216506,GLI4,NOTCH2
216507,GLI4,PAPD5
216508,GLI4,POP1
216509,GLI4,PRDM10
216510,GLI4,PRDM15
216511,GLI4,PRKRIR
216512,GLI4,PTCD1
216513,GLI4,RBM19
216514,GLI4,RETN
216515,GLI4,RNF4
216516,GLI4,RNF41
216517,GLI4,RPF1
216518,GLI4,RPL15
216519,GLI4,RPL17
216520,GLI4,RPL26L1
216521,GLI4,RPL3
216522,GLI4,RPS10
216523,GLI4,RPS15
216524,GLI4,RPS16
216525,GLI4,RPS2
216526,GLI4,RPS26P11
216527,GLI4,RRS1
216528,GLI4,RSL1D1
216529,GLI4,SATB2
216530,GLI4,SLIT2
216531,GLI4,SOGA1
216532,GLI4,SORL1
216533,GLI4,SRSF12
216534,GLI4,STAU1
216535,GLI4,TRIM27
216536,GLI4,TRIM55
216537,GLI4,TRIM63
216538,GLI4,TSPYL2
216539,GLI4,VTN
216540,GLI4,YBX1
216541,GLI4,YTHDC2
216542,GLI4,ZBTB11
216543,GLI4,ZBTB24
216544,GLI4,ZC3H10
216545,GLI4,ZC3HAV1
216546,GLI4,ZCRB1
216547,GLI4,ZKSCAN2
216548,GLI4,ZKSCAN8
216549,GLI4,ZMYM1
216550,GLI4,ZNF107
216551,GLI4,ZNF121
216552,GLI4,ZNF184
216553,GLI4,ZNF189
216554,GLI4,ZNF22
216555,GLI4,ZNF316
216556,GLI4,ZNF317
216557,GLI4,ZNF335
216558,GLI4,ZNF397
216559,GLI4,ZNF445
216560,GLI4,ZNF512
216561,GLI4,ZNF574
216562,GLI4,ZNF696
216563,GLI4,ZNF770
216564,GLI4,ZNF777
216565,GLI4,ZNF791
216566,GLI4,ZNF845
216567,GLI4,ZSCAN25
216568,GLIPR1,A1BG
216569,GLIPR1,ALOXE3
216570,GLIPR1,CKLF
216571,GLIPR1,CMTM6
216572,GLIPR1,DZANK1
216573,GLIPR1,E5A
216574,GLIPR1,E5B
216575,GLIPR1,ENG
216576,GLIPR1,GLIPR1
216577,GLIPR1,HBB
216578,GLIPR1,HSPA5
216579,GLIPR1,HSPA8
216580,GLIPR1,ITGB2
216581,GLIPR1,RNF4
216582,GLIPR1,RPS29
216583,GLIPR1,SF3B4
216584,GLIPR1,SOX2
216622,GLIS1,ARNT
216623,GLIS1,CDK6
216624,GLIS1,CDKN2A
216625,GLIS1,CTCF
216626,GLIS1,FBXW7
216627,GLIS1,GLIS2
216628,GLIS1,GLIS1
216629,GLIS1,GZF1
216630,GLIS1,HNRNPL
216631,GLIS1,KLF12
216632,GLIS1,LATS2
216633,GLIS1,MYC
216634,GLIS1,NFIC
216635,GLIS1,PRDM4
216636,GLIS1,PRDM5
216637,GLIS1,RELA
216638,GLIS1,SOX3
216639,GLIS1,SPRR1A
216640,GLIS1,TCF3
216641,GLIS1,TEAD2
216642,GLIS1,TP53
216643,GLIS1,ZDHHC23
216644,GLIS1,ZFP120
216645,GLIS1,ZFP28
216646,GLIS1,ZFP287
216647,GLIS1,ZFP37
216648,GLIS1,ZFP568
216649,GLIS1,ZFP58
216650,GLIS1,ZFP62
216651,GLIS1,ZFP652
216652,GLIS1,ZFP667
216653,GLIS1,ZFP697
217647,GPN3,AHC2
217648,GPN3,ALDH3B1
217649,GPN3,ARC35
217650,GPN3,ASB6
217651,GPN3,ASE1
217652,GPN3,ASPM
217653,GPN3,ATE1
217654,GPN3,BET3
217655,GPN3,BHLHA15
217656,GPN3,BRCA1
217657,GPN3,BRE1
217658,GPN3,BUD21
217659,GPN3,BUD27
217660,GPN3,BUD31
217661,GPN3,CBF2
217662,GPN3,CCDC33
217663,GPN3,CCR4
217664,GPN3,CD244
217665,GPN3,CD3EAP
217666,GPN3,CDC12
217667,GPN3,CDC21
217668,GPN3,CDC4
217669,GPN3,CDC48
217670,GPN3,CDC73
217671,GPN3,CDK1
217672,GPN3,CHRM3
217673,GPN3,CHS3
217674,GPN3,CLB2
217675,GPN3,COMTD1
217676,GPN3,CRM1
217677,GPN3,CRN1
217678,GPN3,CRNN
217679,GPN3,CRYBB1
217680,GPN3,CSG2
217681,GPN3,CUL3
217682,GPN3,CUL5
217683,GPN3,CXXC4
217684,GPN3,DAAM1
217685,GPN3,DAM1
217686,GPN3,DED1
217687,GPN3,DFR1
217688,GPN3,DHH1
217689,GPN3,DIT2
217690,GPN3,DYN1
217691,GPN3,EAF7
217692,GPN3,EGLN3
217693,GPN3,EHBP1L1
217694,GPN3,EIF3C
217695,GPN3,ELP3
217696,GPN3,ENTPD6
217697,GPN3,EOS1
217698,GPN3,EPHA1
217699,GPN3,EPHA4
217700,GPN3,EPT1
217701,GPN3,ESC2
217702,GPN3,ESP1
217703,GPN3,FAM168A
217704,GPN3,FAM174A
217705,GPN3,FAS
217706,GPN3,FCY2
217707,GPN3,FPR1
217708,GPN3,FUB1
217709,GPN3,FZF1
217710,GPN3,GCD1
217711,GPN3,GCD10
217712,GPN3,GET2
217713,GPN3,GET3
217714,GPN3,GFD2
217715,GPN3,GIM3
217716,GPN3,GLC7
217717,GPN3,GPI17
217718,GPN3,GPN1
217719,GPN3,GPN2
217720,GPN3,GPR1
217721,GPN3,GRX3
217722,GPN3,GSC2
217723,GPN3,GSP1
217724,GPN3,GTPBP2
217725,GPN3,HNT3
217726,GPN3,HOM2
217727,GPN3,HOM3
217728,GPN3,HOM6
217729,GPN3,HOS2
217730,GPN3,HOS4
217731,GPN3,HSC82
217732,GPN3,HSCB
217733,GPN3,HSF1
217734,GPN3,HTRA2
217735,GPN3,ICY2
217736,GPN3,IES4
217737,GPN3,IMMP1L
217738,GPN3,IMMP2L
217739,GPN3,KDM5A
217740,GPN3,KLHL21
217741,GPN3,LAMP3
217742,GPN3,LEO1
217743,GPN3,LGE1
217744,GPN3,LHP1
217745,GPN3,LMO2
217746,GPN3,LST8
217747,GPN3,MAD1
217748,GPN3,MAD2
217749,GPN3,MCM1
217750,GPN3,MDL2
217751,GPN3,MDM35
217752,GPN3,MED14
217753,GPN3,MED17
217754,GPN3,MED18
217755,GPN3,MED19
217756,GPN3,MED31
217757,GPN3,MED6
217758,GPN3,MED9
217759,GPN3,MFM1
217760,GPN3,MICU1
217761,GPN3,MMS22
217762,GPN3,MMS4
217763,GPN3,MOB2
217764,GPN3,MOG1
217765,GPN3,MPT5
217766,GPN3,MRS2
217767,GPN3,MRT4
217768,GPN3,MXR2
217769,GPN3,NCS2
217770,GPN3,NHP2
217771,GPN3,NIP100
217772,GPN3,NOP2
217773,GPN3,NPA3
217774,GPN3,NR2C2
217775,GPN3,NST1
217776,GPN3,NUM1
217777,GPN3,NUP133
217778,GPN3,OCA4
217779,GPN3,OCA5
217780,GPN3,ODF3L2
217781,GPN3,ORF24
217782,GPN3,ORM1
217783,GPN3,P2RX2
217784,GPN3,P2RY8
217785,GPN3,PAC1
217786,GPN3,PCF11
217787,GPN3,PCL9
217788,GPN3,PDRG1
217789,GPN3,PEX32
217790,GPN3,PFDN2
217791,GPN3,PGA3
217792,GPN3,PHO84
217793,GPN3,PIH1D1
217794,GPN3,PKR1
217795,GPN3,PMA2
217796,GPN3,POL4
217797,GPN3,POLR1A
217798,GPN3,POLR1B
217799,GPN3,POLR1C
217800,GPN3,POLR1D
217801,GPN3,POLR1E
217802,GPN3,POLR2A
217803,GPN3,POLR2B
217804,GPN3,POLR2C
217805,GPN3,POLR2D
217806,GPN3,POLR2E
217807,GPN3,POLR2F
217808,GPN3,POLR2G
217809,GPN3,POLR2H
217810,GPN3,POLR2I
217811,GPN3,POLR2J
217812,GPN3,POLR2K
217813,GPN3,POLR2L
217814,GPN3,POLR2M
217815,GPN3,POLR3A
217816,GPN3,POLR3B
217817,GPN3,POLR3D
217818,GPN3,POLR3E
217819,GPN3,POLR3H
217820,GPN3,POLR3K
217821,GPN3,POP7
217822,GPN3,PPP1CA
217823,GPN3,PRE10
217824,GPN3,PTH1
217825,GPN3,PTI1
217826,GPN3,PUF2
217827,GPN3,RECQL4
217828,GPN3,RET1
217829,GPN3,RET2
217830,GPN3,RIM15
217831,GPN3,RMDN3
217832,GPN3,RMR1
217833,GPN3,RNH70
217834,GPN3,RPA190
217835,GPN3,RPA34
217836,GPN3,RPAP2
217837,GPN3,RPAP3
217838,GPN3,RPB2
217839,GPN3,RPB3
217840,GPN3,RPB5
217841,GPN3,RPB8
217842,GPN3,RPC11
217843,GPN3,RPC17
217844,GPN3,RPC34
217845,GPN3,RPE1
217846,GPN3,RPL21B
217847,GPN3,RPN11
217848,GPN3,RPO21
217849,GPN3,RPO31
217850,GPN3,RPRD1A
217851,GPN3,RPRD1B
217852,GPN3,RPRD2
217853,GPN3,RPS0A
217854,GPN3,RPS10A
217855,GPN3,RPS10B
217856,GPN3,RPS11B
217857,GPN3,RPS12
217858,GPN3,RPS14A
217859,GPN3,RPS16B
217860,GPN3,RPS17B
217861,GPN3,RPS19A
217862,GPN3,RPS23A
217863,GPN3,RPS25A
217864,GPN3,RPS3
217865,GPN3,RPS4B
217866,GPN3,RPS6B
217867,GPN3,RPS8A
217868,GPN3,RRP5
217869,GPN3,RRP6
217870,GPN3,RTC2
217871,GPN3,RTF1
217872,GPN3,RTR1
217873,GPN3,RTT103
217874,GPN3,RUD3
217875,GPN3,RVB1
217876,GPN3,RVB2
217877,GPN3,RVS167
217878,GPN3,SAC1
217879,GPN3,SAD1
217880,GPN3,SAP190
217881,GPN3,SBP1
217882,GPN3,SCC2
217883,GPN3,SCN2B
217884,GPN3,SCS7
217885,GPN3,SDC1
217886,GPN3,SEC12
217887,GPN3,SER1
217888,GPN3,SET3
217889,GPN3,SFC1
217890,GPN3,SGS1
217891,GPN3,SIGLEC5
217892,GPN3,SIGLECL1
217893,GPN3,SIW14
217894,GPN3,SIZ1
217895,GPN3,SKI7
217896,GPN3,SLC27A4
217897,GPN3,SLT2
217898,GPN3,SMC6
217899,GPN3,SNF5
217900,GPN3,SNT1
217901,GPN3,SPB4
217902,GPN3,SPINT2
217903,GPN3,SPRTN
217904,GPN3,SPSB3
217905,GPN3,SRO7
217906,GPN3,SSB2
217907,GPN3,SST2
217908,GPN3,STB5
217909,GPN3,STN1
217910,GPN3,STP1
217911,GPN3,STS1
217912,GPN3,SUPT6H
217913,GPN3,SWC3
217914,GPN3,SWC4
217915,GPN3,SWD1
217916,GPN3,SWR1
217917,GPN3,SYCE1
217918,GPN3,TAE1
217919,GPN3,TFC1
217920,GPN3,TFC3
217921,GPN3,TFC6
217922,GPN3,TFC8
217923,GPN3,TGOLN2
217924,GPN3,THR4
217925,GPN3,TLG2
217926,GPN3,TMA22
217927,GPN3,TRP1
217928,GPN3,UBA2
217929,GPN3,UBC
217930,GPN3,UBC4
217931,GPN3,UFD2
217932,GPN3,UME6
217933,GPN3,URI1
217934,GPN3,UTP15
217935,GPN3,UXT
217936,GPN3,VAPB
217937,GPN3,VMS1
217938,GPN3,VPH1
217939,GPN3,VPS29
217940,GPN3,VSIG1
217941,GPN3,WDR48
217942,GPN3,WDR61
217943,GPN3,WDR92
217944,GPN3,WWM1
217945,GPN3,WWP1
217946,GPN3,WWP2
217947,GPN3,XPO1
217948,GPN3,YAP1
217949,GPN3,YDJ1
217950,GPN3,YDL180W
217951,GPN3,YIL077C
217952,GPN3,YJL160C
217953,GPN3,YJU2
217954,GPN3,YNL140C
217955,GPN3,YPT1
217956,GPN3,YSC84
217957,GPN3,ZFC3H1
217958,GPN3,DNMT1
217959,GPN3,GPN3
217960,GPN3,XPO1
227701,HESX1,C1ORF109
227702,HESX1,CATIP
227703,HESX1,CBLN4
227704,HESX1,DNMT1
227705,HESX1,GUCD1
227706,HESX1,HOXC8
227707,HESX1,HESX1
227708,HESX1,KDM1A
227709,HESX1,LONP2
227710,HESX1,NCOR1
227711,HESX1,NPAS2
227712,HESX1,PRMT6
227713,HESX1,RBP4
227714,HESX1,STAT3
227715,HESX1,SAFB
227716,HESX1,SRFBP1
227717,HESX1,TLE1
227718,HESX1,UBL5
227719,HESX1,ZFP592
236044,IQUB,AIFM2
236045,IQUB,AIM1
236046,IQUB,ALX4
236047,IQUB,ANAPC11
236048,IQUB,ANKRD23
236049,IQUB,BHLHB9
236050,IQUB,BLZF1
236051,IQUB,BTBD1
236052,IQUB,CALCOCO2
236053,IQUB,CALML5
236054,IQUB,CCDC36
236055,IQUB,CEP70
236056,IQUB,CEP76
236057,IQUB,CRYAB
236058,IQUB,CSK
236059,IQUB,CST6
236060,IQUB,CYSRT1
236061,IQUB,DIP2A
236062,IQUB,DSG4
236063,IQUB,DUSP14
236064,IQUB,DYNLL1
236065,IQUB,EYA2
236066,IQUB,FAM107A
236067,IQUB,FAM154A
236068,IQUB,FSIP2
236069,IQUB,GOLGA2
236070,IQUB,HEPHL1
236071,IQUB,HIST2H3PS2
236072,IQUB,IQUB
236073,IQUB,KATNAL1
236074,IQUB,KIFC3
236075,IQUB,KRT40
236076,IQUB,KRT75
236077,IQUB,KRT76
236078,IQUB,KRTAP10-3
236079,IQUB,KRTAP10-7
236080,IQUB,KRTAP10-9
236081,IQUB,KRTAP12-2
236082,IQUB,KRTAP12-4
236083,IQUB,LCN2
236084,IQUB,LHX3
236085,IQUB,LRRC15
236086,IQUB,LYG2
236087,IQUB,MAGEA6
236088,IQUB,MDFI
236089,IQUB,PATZ1
236090,IQUB,PIH1D2
236091,IQUB,PIK3R3
236092,IQUB,PKP3
236093,IQUB,PLCD1
236094,IQUB,POF1B
236095,IQUB,POU6F2
236096,IQUB,PRDM6
236097,IQUB,PRR23D1
236098,IQUB,PRR23D2
236099,IQUB,RHOH
236100,IQUB,S100A3
236101,IQUB,SERPINB13
236102,IQUB,SMN1
236103,IQUB,SMN2
236104,IQUB,SORBS3
236105,IQUB,SYCE1
236106,IQUB,SYCE1
236107,IQUB,TLR6
236108,IQUB,TMCC2
236109,IQUB,TP53BP2
236110,IQUB,TRAF2
236111,IQUB,TRAF6
236112,IQUB,TRIM23
236113,IQUB,TRIM27
236114,IQUB,TRIM42
236115,IQUB,TRIM50
236116,IQUB,TRIM54
236117,IQUB,TRIM55
236118,IQUB,TRIM63
236119,IQUB,TRIM42
236120,IQUB,VSIG8
236121,IQUB,ZNF143
236122,IQUB,ZNF410
236123,IQUB,ZNF526
236124,IQUB,ZRANB1
241535,KIAA0319L,ARF1
241536,KIAA0319L,ARF3
241537,KIAA0319L,ARF4
241538,KIAA0319L,ARF5
241539,KIAA0319L,ARF6
241540,KIAA0319L,ARL1
241541,KIAA0319L,ARL10
241542,KIAA0319L,ARL14
241543,KIAA0319L,ARL5A
241544,KIAA0319L,ATP1B1
241545,KIAA0319L,BET1
241546,KIAA0319L,CANX
241547,KIAA0319L,CCDC40
241548,KIAA0319L,CCL3
241549,KIAA0319L,CD4
241550,KIAA0319L,CEACAM21
241551,KIAA0319L,CLEC12B
241552,KIAA0319L,CLEC4D
241553,KIAA0319L,DTX2
241554,KIAA0319L,E
241555,KIAA0319L,ELOVL5
241556,KIAA0319L,EPO
241557,KIAA0319L,FBXO2
241558,KIAA0319L,FCN1
241559,KIAA0319L,GINM1
241560,KIAA0319L,GJA1
241561,KIAA0319L,GJD3
241562,KIAA0319L,GOLGA1
241563,KIAA0319L,GPRC5D
241564,KIAA0319L,HLA-DRB1
241565,KIAA0319L,HOOK3
241566,KIAA0319L,HRAS
241567,KIAA0319L,IFITM1
241568,KIAA0319L,IFITM3
241569,KIAA0319L,IL31
241570,KIAA0319L,KIAA1429
241571,KIAA0319L,KRAS
241572,KIAA0319L,LACRT
241573,KIAA0319L,LAMP1
241574,KIAA0319L,LAMP2
241575,KIAA0319L,LAMTOR1
241576,KIAA0319L,LGALS1
241577,KIAA0319L,LGALS3
241578,KIAA0319L,LGALS8
241579,KIAA0319L,LGALS9
241580,KIAA0319L,LMAN2L
241581,KIAA0319L,LRRTM1
241582,KIAA0319L,M
241583,KIAA0319L,MARCKS
241584,KIAA0319L,MGAT4C
241585,KIAA0319L,MMP3
241586,KIAA0319L,MSN
241587,KIAA0319L,NRAS
241588,KIAA0319L,NRSN1
241589,KIAA0319L,NXPH1
241590,KIAA0319L,ORF3A
241591,KIAA0319L,ORF3B
241592,KIAA0319L,ORF7A
241593,KIAA0319L,ORF7B
241594,KIAA0319L,PCDHB7
241595,KIAA0319L,PI15
241596,KIAA0319L,PILRA
241597,KIAA0319L,RAB2A
241598,KIAA0319L,RAB4A
241599,KIAA0319L,RAB5C
241600,KIAA0319L,RAB7A
241601,KIAA0319L,RAC2
241602,KIAA0319L,RGS9BP
241603,KIAA0319L,RHOA
241604,KIAA0319L,RHOD
241605,KIAA0319L,RHOG
241606,KIAA0319L,RYK
241607,KIAA0319L,SERPINA12
241608,KIAA0319L,SIAH1
241609,KIAA0319L,ST14
241610,KIAA0319L,ST8SIA4
241611,KIAA0319L,STX6
241612,KIAA0319L,TFRC
241613,KIAA0319L,TGOLN2
241614,KIAA0319L,TMEM17
241615,KIAA0319L,TMEM216
241616,KIAA0319L,TMEM30B
241617,KIAA0319L,TMPRSS11B
241618,KIAA0319L,TMPRSS3
241619,KIAA0319L,TMX1
241620,KIAA0319L,NSP4
241621,KIAA0319L,NSP6
247886,KTI12,ACT1
247887,KTI12,ADA2
247888,KTI12,AIM44
247889,KTI12,ALG1
247890,KTI12,ALG14
247891,KTI12,ALG6
247892,KTI12,ARC15
247893,KTI12,ARC35
247894,KTI12,ARK1
247895,KTI12,ARP3
247896,KTI12,ARP8
247897,KTI12,ARV1
247898,KTI12,ATS1
247899,KTI12,AXL2
247900,KTI12,BCK1
247901,KTI12,BEM1
247902,KTI12,BEM2
247903,KTI12,BEM4
247904,KTI12,BER1
247905,KTI12,BET1
247906,KTI12,BET2
247907,KTI12,BET4
247908,KTI12,BIK1
247909,KTI12,BIM1
247910,KTI12,BIR1
247911,KTI12,BNI4
247912,KTI12,BRE1
247913,KTI12,BRE5
247914,KTI12,BRL1
247915,KTI12,BST1
247916,KTI12,BTS1
247917,KTI12,BUD13
247918,KTI12,BUD27
247919,KTI12,CAB5
247920,KTI12,CAF20
247921,KTI12,CCR4
247922,KTI12,CDC1
247923,KTI12,CDC10
247924,KTI12,CDC11
247925,KTI12,CDC12
247926,KTI12,CDC19
247927,KTI12,CDC20
247928,KTI12,CEG1
247929,KTI12,CEP3
247930,KTI12,CET1
247931,KTI12,CHS3
247932,KTI12,CHS5
247933,KTI12,CHS6
247934,KTI12,CIK1
247935,KTI12,CLC1
247936,KTI12,CMD1
247937,KTI12,CNA1
247938,KTI12,COG3
247939,KTI12,COG4
247940,KTI12,COG5
247941,KTI12,COG6
247942,KTI12,COX6
247943,KTI12,CRM1
247944,KTI12,CSE2
247945,KTI12,CSG2
247946,KTI12,CTF18
247947,KTI12,CWC15
247948,KTI12,DAP2
247949,KTI12,DED1
247950,KTI12,DEG1
247951,KTI12,DEP1
247952,KTI12,DHH1
247953,KTI12,DIG1
247954,KTI12,DNA2
247955,KTI12,DPB11
247956,KTI12,EAF1
247957,KTI12,EGFR
247958,KTI12,ELO1
247959,KTI12,ELP2
247960,KTI12,ELP3
247961,KTI12,ELP4
247962,KTI12,ELP6
247963,KTI12,END3
247964,KTI12,EPL1
247965,KTI12,ERG24
247966,KTI12,ESA1
247967,KTI12,ESS1
247968,KTI12,EST1
247969,KTI12,FHL3
247970,KTI12,FMP48
247971,KTI12,FPS1
247972,KTI12,FUM1
247973,KTI12,GAL10
247974,KTI12,GCN2
247975,KTI12,GCN20
247976,KTI12,GCN5
247977,KTI12,GDI1
247978,KTI12,GET1
247979,KTI12,GET2
247980,KTI12,GGA2
247981,KTI12,GIM3
247982,KTI12,GLC7
247983,KTI12,GLN3
247984,KTI12,GLN4
247985,KTI12,GOS1
247986,KTI12,GPI8
247987,KTI12,GPR35
247988,KTI12,GRC3
247989,KTI12,GRE2
247990,KTI12,GTR1
247991,KTI12,GUS1
247992,KTI12,GYP1
247993,KTI12,HEK2
247994,KTI12,HOF1
247995,KTI12,HPC2
247996,KTI12,HRR25
247997,KTI12,HSP31
247998,KTI12,HSP42
247999,KTI12,HTA1
248000,KTI12,HTD2
248001,KTI12,HUT1
248002,KTI12,HYP2
248003,KTI12,IES2
248004,KTI12,IES3
248005,KTI12,IES5
248006,KTI12,IKI1
248007,KTI12,IKI3
248008,KTI12,ILV1
248009,KTI12,IME2
248010,KTI12,INN1
248011,KTI12,IPK1
248012,KTI12,ISW2
248013,KTI12,JNM1
248014,KTI12,KAR2
248015,KTI12,KOG1
248016,KTI12,KRAS
248017,KTI12,KRS1
248018,KTI12,LAG2
248019,KTI12,LCB1
248020,KTI12,LDB18
248021,KTI12,LDB19
248022,KTI12,LSM6
248023,KTI12,LST8
248024,KTI12,MAGED2
248025,KTI12,MAP2K4
248026,KTI12,MAS2
248027,KTI12,MCM1
248028,KTI12,MCM3
248029,KTI12,MDY2
248030,KTI12,MED4
248031,KTI12,MED7
248032,KTI12,MGA2
248033,KTI12,MKT1
248034,KTI12,MMM1
248035,KTI12,MOB2
248036,KTI12,MOG1
248037,KTI12,MRPL22
248038,KTI12,MSN5
248039,KTI12,MTC1
248040,KTI12,MTC5
248041,KTI12,MVB12
248042,KTI12,MYO2
248043,KTI12,NAB2
248044,KTI12,NAR1
248045,KTI12,NBA1
248046,KTI12,NCS6
248047,KTI12,NEM1
248048,KTI12,NHP10
248049,KTI12,NHP2
248050,KTI12,NIP100
248051,KTI12,NOC3
248052,KTI12,NOP10
248053,KTI12,NOP19
248054,KTI12,NSE4
248055,KTI12,NTO1
248056,KTI12,NUM1
248057,KTI12,NUP188
248058,KTI12,NUP57
248059,KTI12,OCA5
248060,KTI12,PAC1
248061,KTI12,PAN1
248062,KTI12,PDR15
248063,KTI12,PDS5
248064,KTI12,PFY1
248065,KTI12,PHM8
248066,KTI12,PHO23
248067,KTI12,PHS1
248068,KTI12,PIH1
248069,KTI12,PIN4
248070,KTI12,PKC1
248071,KTI12,PKR1
248072,KTI12,PLEKHA4
248073,KTI12,PMA1
248074,KTI12,PMP3
248075,KTI12,POB3
248076,KTI12,POL1
248077,KTI12,POL5
248078,KTI12,POP1
248079,KTI12,POP3
248080,KTI12,POP5
248081,KTI12,POR1
248082,KTI12,PRE1
248083,KTI12,PRI1
248084,KTI12,PRP43
248085,KTI12,PTC1
248086,KTI12,PUN1
248087,KTI12,PUP3
248088,KTI12,PWP1
248089,KTI12,QDR3
248090,KTI12,QRI1
248091,KTI12,RAS2
248092,KTI12,RGL1
248093,KTI12,RGR1
248094,KTI12,RHOF
248095,KTI12,RIM101
248096,KTI12,RIM13
248097,KTI12,RIM20
248098,KTI12,RIM21
248099,KTI12,RIP1
248100,KTI12,RIT1
248101,KTI12,RLF2
248102,KTI12,RNA1
248103,KTI12,ROM2
248104,KTI12,RPC34
248105,KTI12,RPD3
248106,KTI12,RPL19B
248107,KTI12,RPN11
248108,KTI12,RPN4
248109,KTI12,RPN5
248110,KTI12,RPN8
248111,KTI12,RPO21
248112,KTI12,RPP1
248113,KTI12,RPP1A
248114,KTI12,RPS18B
248115,KTI12,RPS25B
248116,KTI12,RPT5
248117,KTI12,RRD1
248118,KTI12,RTC6
248119,KTI12,RTF1
248120,KTI12,RTS1
248121,KTI12,RVS161
248122,KTI12,RVS167
248123,KTI12,RXT2
248124,KTI12,SAC1
248125,KTI12,SBA1
248126,KTI12,SCS7
248127,KTI12,SDC1
248128,KTI12,SDS3
248129,KTI12,SEC1
248130,KTI12,SEC16
248131,KTI12,SEC17
248132,KTI12,SEC22
248133,KTI12,SEC24
248134,KTI12,SEC26
248135,KTI12,SEC39
248136,KTI12,SEC61
248137,KTI12,SEC9
248138,KTI12,SED5
248139,KTI12,SET1
248140,KTI12,SGF73
248141,KTI12,SHH3
248142,KTI12,SIN3
248143,KTI12,SIT4
248144,KTI12,SLA2
248145,KTI12,SLG1
248146,KTI12,SLM1
248147,KTI12,SLT2
248148,KTI12,SLY1
248149,KTI12,SMI1
248150,KTI12,SNW1
248151,KTI12,SOM1
248152,KTI12,SPO19
248153,KTI12,SPO24
248154,KTI12,SPS2
248155,KTI12,SPT15
248156,KTI12,SRB2
248157,KTI12,SRN2
248158,KTI12,SRP72
248159,KTI12,SSN8
248160,KTI12,STE50
248161,KTI12,STU1
248162,KTI12,STU2
248163,KTI12,SWC5
248164,KTI12,SWD1
248165,KTI12,SWF1
248166,KTI12,SWI1
248167,KTI12,SWI3
248168,KTI12,SWI4
248169,KTI12,SWI5
248170,KTI12,TAF14
248171,KTI12,TAF8
248172,KTI12,TEF1
248173,KTI12,TEF2
248174,KTI12,TFB5
248175,KTI12,TFG2
248176,KTI12,TIF11
248177,KTI12,TLC1
248178,KTI12,TLG1
248179,KTI12,TLG2
248180,KTI12,TMA17
248181,KTI12,TMA7
248182,KTI12,TOR1
248183,KTI12,TPM1
248184,KTI12,TRM1
248185,KTI12,TUS1
248186,KTI12,UBA4
248187,KTI12,UBP1
248188,KTI12,UBR2
248189,KTI12,UFE1
248190,KTI12,URA5
248191,KTI12,URE2
248192,KTI12,VAM7
248193,KTI12,VMA21
248194,KTI12,VOA1
248195,KTI12,VPS36
248196,KTI12,VRP1
248197,KTI12,VTI1
248198,KTI12,XDJ1
248199,KTI12,XRN1
248200,KTI12,YAR1
248201,KTI12,YDJ1
248202,KTI12,YDR341C
248203,KTI12,YER079W
248204,KTI12,YER156C
248205,KTI12,YGL230C
248206,KTI12,YHR020W
248207,KTI12,YHR182W
248208,KTI12,YJL132W
248209,KTI12,YKU70
248210,KTI12,YME1
248211,KTI12,YMR018W
248212,KTI12,YMR315W
248213,KTI12,YNG2
248214,KTI12,YNL181W
248215,KTI12,YPK3
248216,KTI12,YPR078C
248217,KTI12,YPR084W
248218,KTI12,YRA1
248219,KTI12,ZPR1
248220,KTI12,TP(UGG)L
248221,KTI12,TQ(UUG)C
252834,LRP1B,ANKRD36B
252835,LRP1B,APP
252836,LRP1B,ARRB1
252837,LRP1B,APP
252838,LRP1B,C2CD4B
252839,LRP1B,CCL26
252840,LRP1B,CHRDL1
252841,LRP1B,CLU
252842,LRP1B,CUL3
252843,LRP1B,CUL4B
252844,LRP1B,DEFB123
252845,LRP1B,DEFB135
252846,LRP1B,DEFB136
252847,LRP1B,DKK2
252848,LRP1B,DNAJC10
252849,LRP1B,DNAJA1
252850,LRP1B,EGFL6
252851,LRP1B,EWSR1
252852,LRP1B,FAM19A3
252853,LRP1B,FBXO2
252854,LRP1B,FEZF1
252855,LRP1B,FGA
252856,LRP1B,FGB
252857,LRP1B,FGG
252858,LRP1B,FOXD4L6
252859,LRP1B,GLI4
252860,LRP1B,HNRNPCL2
252861,LRP1B,HOOK1
252862,LRP1B,HRG
252863,LRP1B,HSPA5
252864,LRP1B,HSP90B1
252865,LRP1B,IGFL3
252866,LRP1B,IGKV@
252867,LRP1B,LGI1
252868,LRP1B,LRPAP1
252869,LRP1B,LANCL1
252870,LRP1B,LRP1B
252871,LRP1B,MKS1
252872,LRP1B,NDP
252873,LRP1B,NMS
252874,LRP1B,NTN5
252875,LRP1B,OLFM3
252876,LRP1B,OS9
252877,LRP1B,PATE1
252878,LRP1B,PROK2
252879,LRP1B,PTPRK
252880,LRP1B,POLG
252881,LRP1B,RBX1
252882,LRP1B,RLN1
252883,LRP1B,RNASE4
252884,LRP1B,RPL10
